Year,STN_Code,Monitoring_Location,State,Temp_Min_C,Temp_Max_C,pH_Min,pH_Max,Conductivity_Min,Conductivity_Max,BOD_Min,BOD_Max,NitrateN_NitriteN_Min,NitrateN_NitriteN_Max,Fecal_Coliform_Min,Fecal_Coliform_Max,Total_Coliform_Min,Total_Coliform_Max,TDS_Min,TDS_Max,Fluoride_Min,Fluoride_Max,Arsenic_Min,Arsenic_Max,Temp_Mean,Temp_Exceeds_BIS,pH_Mean,pH_Exceeds_BIS,Conductivity_Mean,BOD_Mean,NitrateN_NitriteN_Mean,NitrateN_NitriteN_Exceeds_BIS,Fecal_Coliform_Mean,Total_Coliform_Mean,TDS_Mean,TDS_Exceeds_BIS,Fluoride_Mean,Fluoride_Exceeds_BIS,Arsenic_Mean,Arsenic_Exceeds_BIS
2019,26,WELL AT GRAM PANCHAYAT,Andhra Pradesh,25.0,26.0,3.9,4.8,7.8,7.9,1814.0,1841.0,0.8,1.4,0.48,3.43,2.0,3.0,39.0,400.0,,,,,25.5,0,4.35,0,7.85,1827.5,1.1,0,1.955,2.5,219.5,0,,0,,0
2019,1513,"D.NO. 48-16-43 AUTONAGAR OFFICE, KAANURU, VIJAYWADA BOREWELL KRISHNA MURTHY,",Andhra Pradesh,26.0,26.0,3.8,4.5,7.4,7.7,1796.0,1873.0,0.8,1.4,0.74,3.81,2.0,3.0,64.0,800.0,,,,,26.0,0,4.15,0,7.550000000000001,1834.5,1.1,0,2.275,2.5,432.0,0,,0,,0
2019,1514,VIJJAYAWADA BOREWELL VIJAY KUMAR,Andhra Pradesh,25.0,26.0,4.8,5.1,7.4,7.7,1561.0,1875.0,1.2,4.1,0.83,0.85,2.0,3.0,21.0,400.0,,,,,25.5,0,4.949999999999999,0,7.550000000000001,1718.0,2.65,0,0.84,2.5,210.5,0,,0,,0
2019,1516,AUTONAGAR VIJAYAWADA BOREWELL OF NAVLOK,Andhra Pradesh,19.0,19.0,3.8,3.9,7.8,8.1,890.0,1566.0,1.2,1.2,1.5,1.66,2.0,3.0,21.0,400.0,,,,,19.0,0,3.8499999999999996,0,7.949999999999999,1228.0,1.2,0,1.58,2.5,210.5,0,,0,,0
2019,1517,"GARDENS, NELLORE BOREWELL NEAR TUNGBHADRA",Andhra Pradesh,22.0,22.0,4.5,4.5,7.5,7.5,5010.0,5010.0,0.8,0.8,4.0,4.0,2.0,2.0,2.0,2.0,,,,,22.0,0,4.5,0,7.5,5010.0,0.8,0,4.0,2.0,2.0,0,,0,,0
2019,1518,RIVER KURNOOL BOREWELL AT NANDYAL,Andhra Pradesh,21.0,23.0,4.6,5.7,6.8,7.2,6620.0,7410.0,0.7,0.8,2.1,3.96,2.0,2.0,2.0,2.0,,,,,22.0,0,5.15,0,7.0,7015.0,0.75,0,3.0300000000000002,2.0,2.0,0,,0,,0
2019,1519,BOREWELL AT NAGIRI (KUNDU),Andhra Pradesh,29.0,30.0,4.2,4.8,6.6,7.0,1820.0,2160.0,0.5,1.0,1.7,2.9,2.0,2.0,2.0,2.0,,,,,29.5,0,4.5,0,6.8,1990.0,0.75,0,2.3,2.0,2.0,0,,0,,0
2019,1520,SWARNAMUKHI RIVER AT BOREWELL NEAR,Andhra Pradesh,29.0,30.0,4.4,5.3,6.7,7.4,789.0,830.0,0.5,0.8,1.2,2.14,2.0,2.0,2.0,2.0,,,,,29.5,0,4.85,0,7.050000000000001,809.5,0.65,0,1.67,2.0,2.0,0,,0,,0
2019,1521,", WARD NO.2 , MINDI , SRIKALAHASTI OPEN WELL NEAR RAMA TEMPLE",Andhra Pradesh,28.0,28.0,4.5,5.6,7.4,8.5,2229.0,2295.0,1.2,1.5,10.81,16.35,11.0,21.0,150.0,240.0,,,,,28.0,0,5.05,0,7.95,2262.0,1.35,0,13.580000000000002,16.0,195.0,0,,0,,0
2019,1522,VISAKHAPATNAM OPEN WELL PEDDANUVVI -,Andhra Pradesh,27.0,27.0,4.0,4.5,7.0,8.3,597.0,2669.0,1.0,1.4,0.38,10.47,9.0,11.0,93.0,150.0,,,,,27.0,0,4.25,0,7.65,1633.0,1.2,0,5.425000000000001,10.0,121.5,0,,0,,0
2019,1523,VIZIANAGARAM BOREWELL NEAR M/S ANDHRA,Andhra Pradesh,29.0,31.0,4.2,5.2,7.4,7.4,289.0,326.0,0.8,1.7,0.09,0.28,3.0,4.0,28.0,45.0,,,,,30.0,0,4.7,0,7.4,307.5,1.25,0,0.185,3.5,36.5,0,,0,,0
2019,1524,"SUGARS LTD. , KOVVUR OPEN WELL NEAR PARTAP",Andhra Pradesh,27.0,30.0,5.6,5.8,7.6,7.8,1089.0,2641.0,1.1,1.3,1.17,2.27,7.0,9.0,93.0,120.0,,,,,28.5,0,5.699999999999999,0,7.699999999999999,1865.0,1.2000000000000002,0,1.72,8.0,106.5,0,,0,,0
2019,3087,NAGAR BRIDGE -KAKINADA BORE WELL NEAR VILLAGE,Andhra Pradesh,26.0,28.0,4.1,4.5,7.5,7.8,2093.0,2152.0,0.8,1.0,2.74,2.8,2.0,3.0,75.0,800.0,,,,,27.0,0,4.3,0,7.65,2122.5,0.9,0,2.77,2.5,437.5,0,,0,,0
2019,3089,"SECRETARIAT, PATHAPADU (V) HAND PUMP AT TANAM VILL.,",Andhra Pradesh,28.0,28.0,4.0,5.0,7.6,8.7,982.0,2359.0,2.0,2.0,9.98,10.84,11.0,15.0,21.0,150.0,,,,,28.0,0,4.5,0,8.149999999999999,1670.5,2.0,0,10.41,13.0,85.5,0,,0,,0
2019,3090,"PITTAVANIPALEM, VISHAKHAPATNAM HAND PUMP AT",Andhra Pradesh,27.0,28.0,3.3,5.8,7.1,7.6,3543.0,4652.0,0.3,1.6,11.27,23.85,9.0,15.0,23.0,150.0,,,,,27.5,0,4.55,0,7.35,4097.5,0.9500000000000001,0,17.560000000000002,12.0,86.5,0,,0,,0
2019,3091,VISHAKHAPATNAM BORE WELL AT KAPULUPPADA,Andhra Pradesh,27.0,28.0,5.4,5.5,7.4,7.5,1997.0,2849.0,1.3,1.9,5.09,5.22,7.0,9.0,93.0,240.0,,,,,27.5,0,5.45,0,7.45,2423.0,1.6,0,5.154999999999999,8.0,166.5,0,,0,,0
2019,3092,BORE WELL AT ARINAMA,Andhra Pradesh,26.0,27.0,4.5,4.8,7.3,8.4,1059.0,1200.0,0.5,1.3,8.14,10.53,7.0,15.0,63.0,150.0,,,,,26.5,0,4.65,0,7.85,1129.5,0.9,0,9.335,11.0,106.5,0,,0,,0
2019,3093,"AKKIVALASA, SRIKAKULAM BORE WELL AT ALLADAPALEM",Andhra Pradesh,28.0,29.0,4.7,5.0,7.8,8.2,1274.0,1876.0,0.8,2.6,10.41,20.06,7.0,11.0,110.0,110.0,,,,,28.5,0,4.85,0,8.0,1575.0,1.7000000000000002,0,15.235,9.0,110.0,0,,0,,0
2019,4350,"VILLAGE, PYDIBHIMAVARAM BOREWELL AT ZP HIGH SCHOOL, UDDANAM REGION,",Andhra Pradesh,26.0,26.0,6.0,6.3,7.0,7.9,967.0,1291.0,0.6,1.7,10.5,11.22,7.0,7.0,63.0,63.0,,,,,26.0,0,6.15,0,7.45,1129.0,1.15,0,10.86,7.0,63.0,0,,0,,0
