Year,STN_Code,Monitoring_Location,State,Temp_Min_C,Temp_Max_C,pH_Min,pH_Max,Conductivity_Min,Conductivity_Max,BOD_Min,BOD_Max,NitrateN_NitriteN_Min,NitrateN_NitriteN_Max,Fecal_Coliform_Min,Fecal_Coliform_Max,Total_Coliform_Min,Total_Coliform_Max,TDS_Min,TDS_Max,Fluoride_Min,Fluoride_Max,Arsenic_Min,Arsenic_Max,Temp_Mean,Temp_Exceeds_BIS,pH_Mean,pH_Exceeds_BIS,Conductivity_Mean,BOD_Mean,NitrateN_NitriteN_Mean,NitrateN_NitriteN_Exceeds_BIS,Fecal_Coliform_Mean,Total_Coliform_Mean,TDS_Mean,TDS_Exceeds_BIS,Fluoride_Mean,Fluoride_Exceeds_BIS,Arsenic_Mean,Arsenic_Exceeds_BIS
2022,1533,"CENTRE, THUMAKUNTA (V), PRADESH HINDUPUR (M) BOREWELL AT APIIC OFFICE ANDHRA INDUSTRIAL ESTATE, PRADESH ANANTAPUR(M) GROUND WATER AT DIGBOI,",Assam,22.0,27.0,6.9,7.2,308.0,313.0,2.4,2.5,0.8,1.0,,,,,176.0,212.0,0.3,0.31,0.01,0.01,24.5,0,7.050000000000001,0,310.5,2.45,0.9,0,,,194.0,0,0.305,0,0.01,0
2022,1534,"TINSUKIA DISTT., ASSAM GROUND WATER AT KARBI",Assam,26.0,26.0,7.0,7.0,268.0,268.0,2.5,2.5,1.4,1.4,,,,,186.0,186.0,0.32,0.32,0.01,0.01,26.0,0,7.0,0,268.0,2.5,1.4,0,,,186.0,0,0.32,0,0.01,0
2022,1535,"GOVT ME SCHOOL WARD 6, RED ANGLONG TOWN, ASSAM GROUND WATER AT SIVASAGAR",Assam,20.0,26.0,6.8,7.0,295.0,298.0,2.3,2.4,0.8,0.9,,,,,166.0,190.0,0.3,0.31,0.01,0.01,23.0,0,6.9,0,296.5,2.3499999999999996,0.8500000000000001,0,,,178.0,0,0.305,0,0.01,0
2022,1536,"BPMS H.S. SCHOOL SONARI CROSS ROAD , ASSAM GROUND WATER FROM NEAR",Assam,22.0,24.0,6.9,7.2,378.0,385.0,2.5,2.6,0.8,1.0,360.0,360.0,910.0,910.0,212.0,236.0,0.3,0.31,0.01,0.01,23.0,0,7.050000000000001,0,381.5,2.55,0.9,0,360.0,910.0,224.0,0,0.305,0,0.01,0
2022,1537,TOWN DIST CHARAIDEO GROUND WATER FROM JORHAT,Assam,18.0,26.0,6.9,7.8,274.0,366.0,2.4,2.6,0.8,0.9,,,,,196.0,204.0,0.28,0.31,0.01,0.01,22.0,0,7.35,0,320.0,2.5,0.8500000000000001,0,,,200.0,0,0.29500000000000004,0,0.01,0
2022,1538,"TOWN, ASSAM GROUND WATER FROM SILCHAR",Assam,24.0,24.0,6.8,6.8,126.0,126.0,2.0,2.0,1.0,1.0,,,,,80.0,80.0,0.26,0.26,0.01,0.01,24.0,0,6.8,0,126.0,2.0,1.0,0,,,80.0,0,0.26,0,0.01,0
2022,1539,"TOWN , ASSAM GROUND WATER FROM BARPETA",Assam,29.0,29.0,7.6,7.6,166.0,166.0,2.5,2.5,0.9,0.9,,,,,124.0,124.0,0.32,0.32,0.02,0.02,29.0,0,7.6,0,166.0,2.5,0.9,0,,,124.0,0,0.32,0,0.02,0
2022,1540,"TOWN, ASSAM GROUND WATER FROM",Assam,27.0,30.0,6.8,6.9,312.0,318.0,2.3,2.4,0.7,0.9,,,,,182.0,198.0,0.31,0.32,0.01,0.01,28.5,0,6.85,0,315.0,2.3499999999999996,0.8,0,,,190.0,0,0.315,0,0.01,0
2022,1541,"BONAIGAON TOWN, ASSAM GROUND WATER FROM",Assam,25.0,25.0,6.7,6.8,342.0,346.0,2.3,2.5,0.8,0.9,,,,,190.0,216.0,0.3,0.31,0.01,0.01,25.0,0,6.75,0,344.0,2.4,0.8500000000000001,0,,,203.0,0,0.305,0,0.01,0
2022,1542,"MAZAR, NATBOMA HATIGAON, NOONMATI GUWAHATI, ASSAM GROUND WATER FROM SIJUBARI",Assam,22.0,30.0,7.2,7.4,358.0,363.0,2.3,2.4,0.8,0.9,,,,,122.0,206.0,0.3,0.33,0.01,0.01,26.0,0,7.300000000000001,0,360.5,2.3499999999999996,0.8500000000000001,0,,,164.0,0,0.315,0,0.01,0
2022,2243,"GUWAHATI GROUND WATER FROM LEDO,",Assam,23.0,23.0,6.9,7.4,290.0,295.0,2.3,2.4,0.9,1.0,,,,,168.0,180.0,0.29,0.3,0.01,0.01,23.0,0,7.15,0,292.5,2.3499999999999996,0.95,0,,,174.0,0,0.295,0,0.01,0
2022,2244,"MARGHERITA, ASSAM GROUND WATER FROM NAZIRA,",Assam,20.0,25.0,6.9,7.1,356.0,362.0,2.4,2.6,0.9,1.1,,,,,202.0,226.0,0.28,0.31,0.01,0.01,22.5,0,7.0,0,359.0,2.5,1.0,0,,,214.0,0,0.29500000000000004,0,0.01,0
2022,2245,NUMALIGARH (NEAR NRL TE GROUND WATER FROM,Assam,25.0,26.0,6.8,6.9,214.0,220.0,2.4,2.6,0.8,0.9,,,,,126.0,140.0,0.29,0.31,0.01,0.01,25.5,0,6.85,0,217.0,2.5,0.8500000000000001,0,,,133.0,0,0.3,0,0.01,0
2022,2246,"LABOR COLONY), ASSAM GROUND WATER FROM",Assam,23.0,23.0,7.1,7.1,196.0,196.0,2.6,2.6,1.2,1.2,,,,,136.0,136.0,0.33,0.33,0.01,0.01,23.0,0,7.1,0,196.0,2.6,1.2,0,,,136.0,0,0.33,0,0.01,0
2022,2247,GROUND WATER FROM,Assam,23.0,23.0,7.0,7.0,264.0,264.0,2.5,2.5,1.4,1.4,,,,,178.0,178.0,0.32,0.32,0.01,0.01,23.0,0,7.0,0,264.0,2.5,1.4,0,,,178.0,0,0.32,0,0.01,0
2022,2248,"SILAPATHAR, ASSAM GROUND WATER FROM",Assam,22.0,26.0,7.6,7.7,258.0,262.0,2.4,2.6,0.7,0.9,,,,,146.0,172.0,0.28,0.33,0.01,0.01,24.0,0,7.65,0,260.0,2.5,0.8,0,,,159.0,0,0.30500000000000005,0,0.01,0
2022,2249,"LAKHIMPUR TOWN, ASSAM GROUND WATER FROM TEZPUR",Assam,26.0,26.0,6.8,7.0,280.0,280.0,2.1,2.6,0.8,1.4,,,,,168.0,190.0,0.3,0.33,0.01,0.01,26.0,0,6.9,0,280.0,2.35,1.1,0,,,179.0,0,0.315,0,0.01,0
