Year,STN_Code,Monitoring_Location,State,Temp_Min_C,Temp_Max_C,pH_Min,pH_Max,Conductivity_Min,Conductivity_Max,BOD_Min,BOD_Max,NitrateN_NitriteN_Min,NitrateN_NitriteN_Max,Fecal_Coliform_Min,Fecal_Coliform_Max,Total_Coliform_Min,Total_Coliform_Max,TDS_Min,TDS_Max,Fluoride_Min,Fluoride_Max,Arsenic_Min,Arsenic_Max,Temp_Mean,Temp_Exceeds_BIS,pH_Mean,pH_Exceeds_BIS,Conductivity_Mean,BOD_Mean,NitrateN_NitriteN_Mean,NitrateN_NitriteN_Exceeds_BIS,Fecal_Coliform_Mean,Total_Coliform_Mean,TDS_Mean,TDS_Exceeds_BIS,Fluoride_Mean,Fluoride_Exceeds_BIS,Arsenic_Mean,Arsenic_Exceeds_BIS
2016,1538,SILCHAR,Assam,26.0,27.0,5.6,6.2,57.0,91.0,0.5,0.9,0.4,0.7,73.0,73.0,,,,,,,,,26.5,0,5.9,0,74.0,0.7,0.55,0,73.0,,,0,,0,,0
2016,1539,BARPETA,Assam,29.0,29.0,6.3,7.6,246.0,264.0,1.2,3.4,3.1,3.2,910.0,2000.0,,,,,,,,,29.0,0,6.949999999999999,0,255.0,2.3,3.1500000000000004,0,1455.0,,,0,,0,,0
2016,1540,BONAIGAON,Assam,29.0,30.0,6.3,6.4,228.0,624.0,0.2,1.9,6.9,7.4,73.0,73.0,,,,,,,,,29.5,0,6.35,0,426.0,1.05,7.15,0,73.0,,,0,,0,,0
2016,1541,GUWAHATI,Assam,24.0,29.0,6.3,7.2,212.0,271.0,1.4,5.2,0.2,0.2,300.0,360.0,,,,,,,,,26.5,0,6.75,0,241.5,3.3,0.2,0,330.0,,,0,,0,,0
2016,1542,GUWAHATI,Assam,23.0,25.0,6.5,6.7,548.0,627.0,0.8,6.6,4.5,10.3,,,,,,,,,,,24.0,0,6.6,0,587.5,3.6999999999999997,7.4,0,,,,0,,0,,0
2016,2243,"GROUND WATER FROM LEDO, MARGHERITA",Assam,20.0,24.0,6.3,7.6,222.0,224.0,1.4,2.5,0.1,0.1,,,,,,,,,,,22.0,0,6.949999999999999,0,223.0,1.95,0.1,0,,,,0,,0,,0
2016,2244,GROUND WATER FROM NAZIRA,Assam,24.0,25.0,6.7,7.4,193.0,202.0,1.3,2.4,0.1,0.2,36.0,36.0,,,,,,,,,24.5,0,7.050000000000001,0,197.5,1.85,0.15000000000000002,0,36.0,,,0,,0,,0
2016,2246,GROUND WATER FROM SEMENCHAPARI NRL TE LABOR COLONY),Assam,22.0,23.0,6.9,7.2,108.0,194.0,0.6,2.3,0.1,0.3,,,,,,,,,,,22.5,0,7.050000000000001,0,151.0,1.45,0.2,0,,,,0,,0,,0
2016,2247,GROUND WATER FROM SILAPATHAR,Assam,23.0,23.0,7.0,7.6,212.0,236.0,0.5,2.8,0.2,0.2,,,,,,,,,,,23.0,0,7.3,0,224.0,1.65,0.2,0,,,,0,,0,,0
2016,2248,GROUND WATER FROM LAKHIMPUR TOWN,Assam,23.0,27.0,5.9,6.5,149.0,234.0,1.2,1.2,0.3,0.3,72.0,72.0,,,,,,,,,25.0,0,6.2,0,191.5,1.2,0.3,0,72.0,,,0,,0,,0
2016,2253,GROUND WATER FROM NALBARI AT GARCHUK-GUWAHATI,Assam,25.0,26.0,6.8,7.0,206.0,410.0,1.8,2.1,0.1,1.1,,,,,,,,,,,25.5,0,6.9,0,308.0,1.9500000000000002,0.6000000000000001,0,,,,0,,0,,0
2016,2255,"GROUND WATER NEAR BPRL, DHALIGAON STATION)",Assam,28.0,30.0,6.2,6.9,157.0,252.0,1.0,1.8,4.9,5.2,73.0,73.0,,,,,,,,,29.0,0,6.550000000000001,0,204.5,1.4,5.050000000000001,0,73.0,,,0,,0,,0
2016,2260,GROUND WATER FROM HAMREN (GOALPARA COLLEGE ),Assam,25.0,25.0,6.0,6.5,147.0,182.0,0.8,2.0,0.1,0.7,,,,,,,,,,,25.0,0,6.25,0,164.5,1.4,0.39999999999999997,0,,,,0,,0,,0
2016,2261,GROUND WATER FROM HAFLONG,Assam,23.0,23.0,7.8,7.8,131.0,131.0,1.5,1.5,0.1,0.1,91.0,91.0,,,,,,,,,23.0,0,7.8,0,131.0,1.5,0.1,0,91.0,,,0,,0,,0
2016,2263,GROUND WATER FROM HIALAKANDI (NEAR (COLLEGE),Assam,25.0,26.0,6.7,6.9,135.0,139.0,1.6,2.2,1.7,1.7,110.0,110.0,,,,,,,,,25.5,0,6.800000000000001,0,137.0,1.9000000000000001,1.7,0,110.0,,,0,,0,,0
2016,1827,"KANKARBAGH,PATNA TAP WATER COMING FROM OVER HEAD TANK PMCH CAMPUS,",Bihar,27.0,28.0,7.1,7.7,552.0,616.0,0.0,0.0,4.0,7.0,10.0,14.0,,,,,,,,,27.5,0,7.4,0,584.0,0.0,5.5,0,12.0,,,0,,0,,0
2016,1828,PATNA BORE WELL WATER IN CAMPUS OF PATNA WATER BOARD HEAD,Bihar,27.0,28.0,7.1,7.4,592.0,657.0,0.0,0.0,,,,,,,,,,,,,27.5,0,7.25,0,624.5,0.0,,0,,,,0,,0,,0
2016,1829,"BORE WELL WATER FROM IGIMS CAMPUS, PATNA OFFICE, NEAR HIGH COURT, PATNA",Bihar,29.0,32.0,6.9,7.5,556.0,634.0,0.0,0.0,2.0,2.0,4.0,4.0,,,,,,,,,30.5,0,7.2,0,595.0,0.0,2.0,0,4.0,,,0,,0,,0
2016,1830,BORE WELL WATER (PHED PUMP HOUSE) SADAR HOSPITAL,Bihar,26.0,36.0,7.2,7.5,649.0,709.0,0.0,0.0,,,,,,,,,,,,,31.0,0,7.35,0,679.0,0.0,,0,,,,0,,0,,0
2016,1831,"CAMPUS, MUZAFFARPUR BORE WELL WATER MMC PUMP HOUSE BRAHMPURA NAKA,",Bihar,26.0,35.0,7.7,7.9,619.0,754.0,0.0,0.0,,,,,,,,,,,,,30.5,0,7.800000000000001,0,686.5,0.0,,0,,,,0,,0,,0
2016,1832,"TAP WATER IN CAMPUS OF KALI ASTHAN, BEGUSARAI MUZAFFARPUR",Bihar,26.0,28.0,7.4,7.4,873.0,1960.0,0.0,0.0,5.0,5.0,8.0,8.0,,,,,,,,,27.0,0,7.4,0,1416.5,0.0,5.0,0,8.0,,,0,,0,,0
2016,1833,"TAP WATER IN CAMPUS OF S.P OOFICE, POKHARIA, BEGUSARAI",Bihar,26.0,28.0,7.4,7.5,1053.0,1060.0,0.0,0.0,7.0,7.0,14.0,14.0,,,,,,,,,27.0,0,7.45,0,1056.5,0.0,7.0,0,14.0,,,0,,0,,0
2016,1834,"HAND PUMP WATER NEAR GOVT. HOSPITAL, PURNEA",Bihar,24.0,28.0,7.2,7.3,320.0,1210.0,0.0,0.0,7.0,7.0,14.0,14.0,,,,,,,,,26.0,0,7.25,0,765.0,0.0,7.0,0,14.0,,,0,,0,,0
2016,1835,"HAND PUMP WATER NEAR COURT LOWER COURT, PURNEA",Bihar,24.0,28.0,7.3,7.4,1140.0,1140.0,0.0,0.0,,,,,,,,,,,,,26.0,0,7.35,0,1140.0,0.0,,0,,,,0,,0,,0
2016,1836,"HAND PUMP WATER NEAR BUS STAND TILKS MANJHI CHOWK,",Bihar,25.0,25.0,7.4,7.4,812.0,1180.0,0.0,0.0,9.0,9.0,14.0,14.0,,,,,,,,,25.0,0,7.4,0,996.0,0.0,9.0,0,14.0,,,0,,0,,0
2016,1837,BEGUSARAI BEGUSARAI,Bihar,26.0,28.0,7.3,7.4,526.0,1200.0,0.0,0.0,4.0,6.0,6.0,14.0,,,,,,,,,27.0,0,7.35,0,863.0,0.0,5.0,0,10.0,,,0,,0,,0
2016,1838,"TAP WATER NEAR VEER KUWAR SINGH CHOWK, MUNGER",Bihar,25.0,25.0,7.4,7.5,693.0,1140.0,0.0,0.0,7.0,7.0,14.0,14.0,,,,,,,,,25.0,0,7.45,0,916.5,0.0,7.0,0,14.0,,,0,,0,,0
2016,1839,"HAND PUMP WATER IN CAMPUS OF KASTURBA WATER WORKS,",Bihar,25.0,26.0,7.3,7.4,742.0,2090.0,0.0,0.0,7.0,7.0,9.0,9.0,,,,,,,,,25.5,0,7.35,0,1416.0,0.0,7.0,0,9.0,,,0,,0,,0
2016,1840,"TAP WATER PHED PUMP HOUSE MAIN ROAD, MOTIHARI MUNGER",Bihar,25.0,33.0,7.5,7.7,659.0,696.0,0.0,0.0,,,,,,,,,,,,,29.0,0,7.6,0,677.5,0.0,,0,,,,0,,0,,0
2016,1841,"TAP WELL WATER FROM T. MODAL INTER SCHOOL, G.B ROAD,",Bihar,25.0,32.0,7.1,7.5,494.0,1660.0,0.0,0.0,2.0,5.0,4.0,7.0,,,,,,,,,28.5,0,7.3,0,1077.0,0.0,3.5,0,5.5,,,0,,0,,0
2016,1842,"TAP WATER SAMPLE AT RAMKUND, GAYA GAYA",Bihar,25.0,31.0,7.5,8.6,481.0,586.0,0.0,0.0,,,,,,,,,,,,,28.0,0,8.05,1,533.5,0.0,,0,,,,0,,0,,0
2016,1843,"PHED WATER SUPPLY NEAR BUS STAND, RAJGIR",Bihar,26.0,26.0,7.5,7.7,462.0,966.0,0.0,0.0,,,,,,,,,,,,,26.0,0,7.6,0,714.0,0.0,,0,,,,0,,0,,0
2016,1844,"BORE WELL WATER NEAR COMMISSIONARY OFFICE, CHAPRA Water quality criteria",Bihar,28.0,28.0,7.1,7.3,550.0,720.0,0.0,0.0,9.0,9.0,20.0,20.0,,,,,,,,,28.0,0,7.199999999999999,0,635.0,0.0,9.0,0,20.0,,,0,,0,,0
2016,2576,"HAND PUMP WATER AT CIVIL COURT, AURANGABAD",Bihar,25.0,28.0,7.2,7.6,618.0,2340.0,0.0,0.0,7.0,7.0,14.0,14.0,,,,,,,,,26.5,0,7.4,0,1479.0,0.0,7.0,0,14.0,,,0,,0,,0
2016,2577,"HAND PUMP WATER AT COURT CAMPOUND, ARARIA",Bihar,26.0,28.0,7.2,7.4,360.0,890.0,0.0,0.0,4.0,7.0,6.0,14.0,,,,,,,,,27.0,0,7.300000000000001,0,625.0,0.0,5.5,0,10.0,,,0,,0,,0
2016,2578,"HAND PUMP WATER AT SARDAR PATEL BUS STAND, BHOJPUR",Bihar,26.0,29.0,7.2,7.4,310.0,592.0,0.0,0.0,5.0,5.0,9.0,9.0,,,,,,,,,27.5,0,7.300000000000001,0,451.0,0.0,5.0,0,9.0,,,0,,0,,0
2016,2579,"TUBE WELL WATER AT COLLECTRIATE CAMPUS, BUXAR",Bihar,26.0,27.0,7.3,7.3,732.0,740.0,0.0,0.0,7.0,7.0,14.0,14.0,,,,,,,,,26.5,0,7.3,0,736.0,0.0,7.0,0,14.0,,,0,,0,,0
2016,2581,HAND PUMP WATER AT KILA GATE NEAR RAMBAGH MITHILA,Bihar,23.0,27.0,7.3,7.4,628.0,890.0,0.0,0.0,4.0,4.0,9.0,9.0,,,,,,,,,25.0,0,7.35,0,759.0,0.0,4.0,0,9.0,,,0,,0,,0
2016,2582,"HAND PUMP WATER AT DARBHANGA BUS STAND, DARBHANGA UNIVERSITY, DARBHANGA",Bihar,24.0,27.0,7.2,8.0,634.0,725.0,0.0,0.0,4.0,7.0,6.0,14.0,,,,,,,,,25.5,0,7.6,0,679.5,0.0,5.5,0,10.0,,,0,,0,,0
2016,2583,"HAND PUMP WATER AT BUS STAND, GOPALGANJ",Bihar,23.0,25.0,7.0,7.4,670.0,1994.0,0.0,0.0,4.0,4.0,8.0,8.0,,,,,,,,,24.0,0,7.2,0,1332.0,0.0,4.0,0,8.0,,,0,,0,,0
2016,2584,"HAND PUMP WATER AT THAWAY MANDIR CAMPUS, GOPALGANJ",Bihar,24.0,28.0,7.1,7.3,750.0,1580.0,0.0,0.0,,,,,,,,,,,,,26.0,0,7.199999999999999,0,1165.0,0.0,,0,,,,0,,0,,0
2016,2585,"TAP WATER NEAR PANI TANKI AT JAHANABAD COURT,",Bihar,25.0,28.0,7.4,7.5,690.0,1120.0,0.0,0.0,5.0,5.0,18.0,18.0,,,,,,,,,26.5,0,7.45,0,905.0,0.0,5.0,0,18.0,,,0,,0,,0
2016,2586,"HAND PUMP WATER AT BUS STAND, KATIHAR JAHANABAD",Bihar,27.0,32.0,7.0,7.2,374.0,726.0,0.0,0.0,5.0,5.0,7.0,7.0,,,,,,,,,29.5,0,7.1,0,550.0,0.0,5.0,0,7.0,,,0,,0,,0
2016,2587,"HAND PUMP WATER NEAR SADAR HOSPITAL, KHAGARIA",Bihar,22.0,24.0,7.4,7.4,779.0,915.0,0.0,0.0,4.0,4.0,6.0,6.0,,,,,,,,,23.0,0,7.4,0,847.0,0.0,4.0,0,6.0,,,0,,0,,0
2016,2588,"HAND PUMP WATER AT D.M OFFICE, KISHANGANJ",Bihar,24.0,34.0,7.2,7.4,380.0,1040.0,0.0,0.0,5.0,5.0,7.0,7.0,,,,,,,,,29.0,0,7.300000000000001,0,710.0,0.0,5.0,0,7.0,,,0,,0,,0
2016,2589,"HAND PUMP WATER NEAR D.M OFFICE, MADHEPURA",Bihar,25.0,33.0,7.4,7.4,657.0,657.0,0.0,0.0,4.0,4.0,6.0,8.0,,,,,,,,,29.0,0,7.4,0,657.0,0.0,4.0,0,7.0,,,0,,0,,0
2016,2590,"HAND PUMP WATER AT COLLECTRIATE OFFICE, MADHUBANI",Bihar,22.0,27.0,7.5,7.6,450.0,747.0,0.0,0.0,,,,,,,,,,,,,24.5,0,7.55,0,598.5,0.0,,0,,,,0,,0,,0
2016,2591,"TAP WATER INSIDE THE CAMPUS OF TOURIST CAFETERIA,",Bihar,25.0,25.0,7.5,7.6,859.0,1200.0,0.0,0.0,4.0,7.0,6.0,17.0,,,,,,,,,25.0,0,7.55,0,1029.5,0.0,5.5,0,11.5,,,0,,0,,0
2016,2592,"HAND PUMP WATER AT CIVIL COURT, NALANDA NALANDA",Bihar,25.0,25.0,7.4,7.6,820.0,820.0,0.0,0.0,4.0,5.0,6.0,7.0,,,,,,,,,25.0,0,7.5,0,820.0,0.0,4.5,0,6.5,,,0,,0,,0
2016,2594,SAHARSA HAND PUMP WATER NEAR SADAR HOSPITAL Water quality criteria,Bihar,25.0,26.0,7.4,7.4,500.0,500.0,0.0,0.0,7.0,7.0,14.0,14.0,,,,,,,,,25.5,0,7.4,0,500.0,0.0,7.0,0,14.0,,,0,,0,,0
2016,2595,SAMASTIPUR HAND PUMP WATER AT COLLECTRIATE CAMPUS,Bihar,24.0,30.0,7.2,7.4,466.0,926.0,0.0,0.0,3.0,3.0,7.0,7.0,,,,,,,,,27.0,0,7.300000000000001,0,696.0,0.0,3.0,0,7.0,,,0,,0,,0
2016,2596,SITAMARHI- HAND PUMP WATER AT SRI JANKI MANDIR,Bihar,25.0,35.0,7.7,8.2,721.0,835.0,0.0,0.0,4.0,4.0,6.0,7.0,,,,,,,,,30.0,0,7.949999999999999,0,778.0,0.0,4.0,0,6.5,,,0,,0,,0
2016,2597,SIWAN BOREWELL WATER AT COLLECTRIATE CAMPUS,Bihar,28.0,28.0,7.4,7.5,739.0,1610.0,0.0,0.0,,,,,,,,,,,,,28.0,0,7.45,0,1174.5,0.0,,0,,,,0,,0,,0
2016,2598,ROHTAS BORE WELL WATER FROM WATER TANK NEAR DHARMA,Bihar,26.0,28.0,7.4,7.9,329.0,890.0,0.0,0.0,,,,,,,,,,,,,27.0,0,7.65,0,609.5,0.0,,0,,,,0,,0,,0
2016,2599,ROHTAS HAND PUMP WATER AT BUST STAND SASARAM SHALA SASARAM,Bihar,26.0,28.0,7.4,7.6,694.0,830.0,0.0,0.0,7.0,7.0,9.0,9.0,,,,,,,,,27.0,0,7.5,0,762.0,0.0,7.0,0,9.0,,,0,,0,,0
2016,2600,VAISHALI TAP WATER AT RAILWAY STATION CAMPUS HAZIPUR,Bihar,24.0,35.0,7.4,7.6,925.0,1134.0,0.0,0.0,,,,,,,,,,,,,29.5,0,7.5,0,1029.5,0.0,,0,,,,0,,0,,0
2016,3138,ARA (BHOJPUR) BORE WELL WATER AT STATION RAOD NEAR RLY,Bihar,26.0,28.0,7.2,7.5,861.0,905.0,0.0,0.0,4.0,4.0,6.0,6.0,,,,,,,,,27.0,0,7.35,0,883.0,0.0,4.0,0,6.0,,,0,,0,,0
2016,3139,ARARIA HAND PUMP WATER AT BUS STAND STATION,Bihar,26.0,28.0,7.2,7.4,370.0,1020.0,0.0,0.0,4.0,5.0,6.0,11.0,,,,,,,,,27.0,0,7.300000000000001,0,695.0,0.0,4.5,0,8.5,,,0,,0,,0
2016,3140,BETTIAH HAND PUMP WATER AT RAILWAY STATION,Bihar,22.0,30.0,7.2,7.7,376.0,1883.0,0.0,0.0,5.0,5.0,8.0,8.0,,,,,,,,,26.0,0,7.45,0,1129.5,0.0,5.0,0,8.0,,,0,,0,,0
2016,3141,,Bihar,26.0,28.0,7.6,7.6,400.0,516.0,0.0,0.0,4.0,5.0,6.0,14.0,,,,,,,,,27.0,0,7.6,0,458.0,0.0,4.5,0,10.0,,,0,,0,,0
2016,3143,BAGAHA HAND PUMP WATER AT BAGAHA BAZAR,Bihar,36.0,36.0,7.3,7.3,698.0,698.0,0.0,0.0,4.0,4.0,8.0,8.0,,,,,,,,,36.0,0,7.3,0,698.0,0.0,4.0,0,8.0,,,0,,0,,0
2016,3144,BARH HAND PUMP WATER NEAR A.N.S. COLLEGE BARH,Bihar,25.0,26.0,7.4,7.5,831.0,996.0,0.0,0.0,5.0,5.0,9.0,9.0,,,,,,,,,25.5,0,7.45,0,913.5,0.0,5.0,0,9.0,,,0,,0,,0
2016,3145,DEHRI ON SONE HAND PUMP WATER NERA MUFFASIL THANA,Bihar,25.0,27.0,6.9,7.8,620.0,971.0,0.0,0.0,7.0,7.0,9.0,9.0,,,,,,,,,26.0,0,7.35,0,795.5,0.0,7.0,0,9.0,,,0,,0,,0
2016,3146,"MORE DUMRAON BORE WELL WATER AT PANI TANKI, BUXAR DUMRAON",Bihar,26.0,27.0,7.3,7.6,606.0,2090.0,0.0,0.0,,,,,,,,,,,,,26.5,0,7.449999999999999,0,1348.0,0.0,,0,,,,0,,0,,0
2016,3147,JAYNAGAR HAND PUMP WATER AT RAILWAY STATION ROAD,Bihar,22.0,27.0,7.3,7.6,461.0,728.0,0.0,0.0,,,,,,,,,,,,,24.5,0,7.449999999999999,0,594.5,0.0,,0,,,,0,,0,,0
2016,3148,JAMALPUR HAND PUMP WATER AT POLICE STAITION JAMALPUR,Bihar,25.0,25.0,7.4,7.5,686.0,1040.0,0.0,0.0,4.0,7.0,6.0,9.0,,,,,,,,,25.0,0,7.45,0,863.0,0.0,5.5,0,7.5,,,0,,0,,0
2016,3149,KUDRA HAND PUMP WATER AT RAILWAY STATION,Bihar,25.0,27.0,7.1,7.7,556.0,1220.0,0.0,0.0,7.0,7.0,17.0,17.0,,,,,,,,,26.0,0,7.4,0,888.0,0.0,7.0,0,17.0,,,0,,0,,0
2016,3150,MANER HAND PUMP WATER AT MAIN ROAD NEAR KALI MANDIR,Bihar,25.0,30.0,7.3,7.7,343.0,555.0,0.0,0.0,5.0,5.0,8.0,8.0,,,,,,,,,27.5,0,7.5,0,449.0,0.0,5.0,0,8.0,,,0,,0,,0
2016,3152,NARKATIAGANJ HAND PUMP WATER AT BUS STAND,Bihar,26.0,28.0,7.4,8.1,688.0,876.0,0.0,0.0,7.0,7.0,14.0,14.0,,,,,,,,,27.0,0,7.75,0,782.0,0.0,7.0,0,14.0,,,0,,0,,0
2016,3154,GAYA TAP WATER SAMPLE AT RAMKUND,Bihar,25.0,29.0,6.9,7.6,555.0,1420.0,0.0,0.0,4.0,7.0,6.0,11.0,,,,,,,,,27.0,0,7.25,0,987.5,0.0,5.5,0,8.5,,,0,,0,,0
2016,3155,SUPAUL HAND PUMP WATER AT BUS STAND,Bihar,25.0,37.0,7.5,7.5,970.0,970.0,0.0,0.0,,,,,,,,,,,,,31.0,0,7.5,0,970.0,0.0,,0,,,,0,,0,,0
2016,3156,SAMASTIPUR HAND PUMP WATER AT BUS STAND,Bihar,24.0,30.0,7.3,7.3,450.0,917.0,0.0,0.0,4.0,7.0,6.0,14.0,,,,,,,,,27.0,0,7.3,0,683.5,0.0,5.5,0,10.0,,,0,,0,,0
2016,3157,SULTANGANJ HAND PUMP WATER AT SULTANGANJ CHAWK,Bihar,25.0,28.0,7.4,7.5,328.0,843.0,0.0,0.0,4.0,4.0,5.0,5.0,,,,,,,,,26.5,0,7.45,0,585.5,0.0,4.0,0,5.0,,,0,,0,,0
2016,3158,SHERGHATI BORE WELL WATER AT BUS STAND,Bihar,25.0,28.0,7.2,7.6,705.0,2070.0,0.0,0.0,7.0,7.0,11.0,11.0,,,,,,,,,26.5,0,7.4,0,1387.5,0.0,7.0,0,11.0,,,0,,0,,0
2016,3159,SHAHPUR HAND PUMP WATER AT PHAHPUR HIGH SCHOOL,Bihar,27.0,27.0,7.1,7.3,518.0,976.0,0.0,0.0,7.0,7.0,9.0,9.0,,,,,,,,,27.0,0,7.199999999999999,0,747.0,0.0,7.0,0,9.0,,,0,,0,,0
2016,3160,RAXAUL HAND PUMP WATER AT BUS STAND,Bihar,25.0,33.0,7.3,7.5,779.0,882.0,0.0,0.0,4.0,7.0,6.0,9.0,,,,,,,,,29.0,0,7.4,0,830.5,0.0,5.5,0,7.5,,,0,,0,,0
2016,3161,KATIHAR HAND PUMP WATER AT BUS STAND,Bihar,27.0,32.0,7.2,7.2,325.0,820.0,0.0,0.0,6.0,6.0,9.0,9.0,,,,,,,,,29.5,0,7.2,0,572.5,0.0,6.0,0,9.0,,,0,,0,,0
2016,1555,"AT KALA AMB, H.P",Himachal Pradesh,22.0,22.0,7.4,7.6,743.0,840.0,0.1,0.1,0.3,0.5,,,3.7,3.7,,,,,,,22.0,0,7.5,0,791.5,0.1,0.4,0,,3.7,,0,,0,,0
2016,1556,"AT PAONTA SAHIB, H.P",Himachal Pradesh,21.0,21.0,7.1,7.7,780.0,910.0,0.1,0.1,0.3,0.6,,,,,,,,,,,21.0,0,7.4,0,845.0,0.1,0.44999999999999996,0,,,,0,,0,,0
2016,1558,"AT BADDI, H.P",Himachal Pradesh,17.6,19.5,8.0,8.6,826.0,1236.0,0.1,0.1,0.0,16.9,,,,,,,,,,,18.55,0,8.3,1,1031.0,0.1,8.45,0,,,,0,,0,,0
2016,1560,"AT NALAGARH, H.P",Himachal Pradesh,16.0,18.9,8.0,8.6,469.0,1963.0,0.1,0.1,0.0,4.4,,,3.7,3.7,,,,,,,17.45,0,8.3,1,1216.0,0.1,2.2,0,,3.7,,0,,0,,0
2016,1559,"AT BAROTIWALA, H.P",Himachal Pradesh,21.2,21.2,7.9,7.9,748.0,748.0,0.6,0.6,0.0,0.0,,,5.5,5.5,,,,,,,21.2,0,7.9,0,748.0,0.6,0.0,0,,5.5,,0,,0,,0
2016,1561,"AT DAMTAL, H.P",Himachal Pradesh,17.0,17.0,7.2,7.7,478.0,716.0,0.1,0.2,0.0,0.0,,,,,,,,,,,17.0,0,7.45,0,597.0,0.15000000000000002,0.0,0,,,,0,,0,,0
2016,1562,"AT UNA, H.P",Himachal Pradesh,14.0,14.0,7.5,7.8,725.0,1067.0,0.1,0.4,0.1,0.2,,,2.0,2.0,,,,,,,14.0,0,7.65,0,896.0,0.25,0.15000000000000002,0,,2.0,,0,,0,,0
2016,1877,BADDI INDUSTRIAL AREA DUMPING SIOT-,Himachal Pradesh,18.0,20.2,7.5,8.0,803.0,829.0,0.1,0.6,0.0,13.8,,,,,,,,,,,19.1,0,7.75,0,816.0,0.35,6.9,0,,,,0,,0,,0
2016,1879,NALAGARH INDUSTRIAL AREA AREA,Himachal Pradesh,21.0,21.0,7.8,7.8,761.0,761.0,0.2,0.2,0.0,0.0,,,,,,,,,,,21.0,0,7.8,0,761.0,0.2,0.0,0,,,,0,,0,,0
2016,1880,KALA AMB INDUSTRIAL AREA,Himachal Pradesh,22.0,22.0,7.5,7.7,710.0,944.0,0.1,0.1,0.5,0.6,2.0,2.0,4.0,4.0,,,,,,,22.0,0,7.6,0,827.0,0.1,0.55,0,2.0,4.0,,0,,0,,0
2016,1883,UNA INDUSTRIAL AREA AREA,Himachal Pradesh,14.0,18.0,7.5,7.5,919.0,932.0,0.2,0.2,0.0,0.2,,,3.7,3.7,,,,,,,16.0,0,7.5,0,925.5,0.2,0.1,0,,3.7,,0,,0,,0
