# -------------------------------------------------------
# ---- CSV created by:  mightymerge.io                   
# -------------------------------------------------------

Station,,,,,,,,ConductivityB.O.D.,Nitrate-N + Nitrite-N,,Faecal Coli form,,Total Coli form,,,
,"Name ","State Name ",,"Temperature ⁰C ","pH ",,,,,,,,,,,
code,,,,,,,,(μmhos/cm)(mg/l),(mg/l),,(MPN/100ml),,(MPN/100ml),,,
,,,"min ","max ","min ","max ","min ","max min max ","min ","max ","min ","max ","min ",max,,
,,,,,"6.5-8.5 ",,,"<3 mg/l ",,,"<2500MPN/100ml ",,<5000MPN/100ml,,,
,"Water quality criteria ",,,,,,,,,,,,,,,
,"MOHANIA HAND PUMP WATER AT MOHANIA GUEST HOUSE ","BIHAR ","28 ","28 ","7.3 ","7.3 ","1130 ","1130 ","0 ",0,,,,,,
"3151 ",,,,,,,,,,,,,,,,
"3152 ","NARKATIAGANJ HAND PUMP WATER AT BUS STAND ","BIHAR ","26 ","28 ","7.4 ","8.1 ","688 ","876 ","0 ","0 ","7 ","7 ","14 ",14,,
,"PIRO HAND PUMP WATER AT CHURCH HIGH SCHOOL PIRO ","BIHAR ","26 ","26 ","7.2 ","7.2 ","849 ","849 ","0 ",0,,,,,,
"3153 ",,,,,,,,,,,,,,,,
"3154 ","GAYA TAP WATER SAMPLE AT RAMKUND ","BIHAR ","25 ","29 ","6.9 ","7.6 ","555 ","1420 ","0 ","0 ","4 ","7 ","6 ",11,,
"3155 ","SUPAUL HAND PUMP WATER AT BUS STAND ","BIHAR ","25 ","37 ","7.5 ","7.5 ","970 ","970 ","0 ",0,,,,,,
"3156 ","SAMASTIPUR HAND PUMP WATER AT BUS STAND ","BIHAR ","24 ","30 ","7.3 ","7.3 ","450 ","917 ","0 ","0 ","4 ","7 ","6 ",14,,
"3157 ","SULTANGANJ HAND PUMP WATER AT SULTANGANJ CHAWK ","BIHAR ","25 ","28 ","7.4 ","7.5 ","328 ","843 ","0 ","0 ","4 ","4 ","5 ",5,,
"3158 ","SHERGHATI BORE WELL WATER AT BUS STAND ","BIHAR ","25 ","28 ","7.2 ","7.6 ","705 ","2070 ","0 ","0 ","7 ","7 ","11 ",11,,
"3159 ","SHAHPUR HAND PUMP WATER AT PHAHPUR HIGH SCHOOL ","BIHAR ","27 ","27 ","7.1 ","7.3 ","518 ","976 ","0 ","0 ","7 ","7 ","9 ",9,,
"3160 ","RAXAUL HAND PUMP WATER AT BUS STAND ","BIHAR ","25 ","33 ","7.3 ","7.5 ","779 ","882 ","0 ","0 ","4 ","7 ","6 ",9,,
"3161 ","KATIHAR HAND PUMP WATER AT BUS STAND ","BIHAR ","27 ","32 ","7.2 ","7.2 ","325 ","820 ","0 ","0 ","6 ","6 ","9 ",9,,
,,,,172,,,,,,,,,,,,

,,Table - 22.4: Water Quality of ground water in Chandigarh - 2016,,,,,,,,,,,,,,
Station,,,,,,,,,,,,,,,,
Station,,,,,,,Conductivity,,B.O.D.,Nitrate-N + Nitrite-N,,,Faecal Coli form,,Total Coli form,
"Name ","State Name ","Temperature ⁰C ",,"pH ",,,,,,,,,,,,
code,,,,,,,(μmhos/cm),,(mg/l),(mg/l),,,(MPN/100ml),,(MPN/100ml),
,,"min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ",max,
,,,,"6.5-8.5 ",,,,,"<3 mg/l ",,,"<2500MPN/100ml ",,<5000MPN/100ml,,
"Water quality criteria ",,,,,,,,,,,,,,,,
"SECTOR 15, CHANDIGARH ","CHANDIGARH ","27 ","28 ","7.2 ","7.4 ","710 ","900 ","5 ","5 ","3 ","3.3 ","6 ","6 ","8 ",8,
"2039 ",,,,,,,,,,,,,,,,
"SECTOR 22, CHANDIGARH ","CHANDIGARH ","27 ","28 ","7 ","7.1 ","710 ","820 ","5 ","5 ","3 ","3.3 ","2 ","348 ","4 ",710,
"2040 ",,,,,,,,,,,,,,,,
"PALSORA VILLAGE, CHANDIGARH ","CHANDIGARH ","26 ","28 ","7 ","7.2 ","875 ","910 ","6 ","6 ","1.9 ","3.6 ","2 ","5 ","6 ",8,
"2043 ",,,,,,,,,,,,,,,,
"DHANAS VILLAGE, CHANDIGARH ","CHANDIGARH ","23 ","29 ","6.9 ","7.2 ","695 ","720 ","9 ","9 ","2.7 ","3.4 ","9 ","9 ","11 ",11,
"2044 ",,,,,,,,,,,,,,,,
"DADU MAJRA, CHANDIGARH ","CHANDIGARH ","26 ","27 ","7.3 ","7.3 ","553 ","600 ","4 ","4 ","3.6 ","4 ","4 ","4 ","6 ",6,
"2045 ",,,,,,,,,,,,,,,,
,,,,173,,,,,,,,,,,,

Table - 22.5: Water Quality of ground water in Chhattisgarh- 2016,,,,,,,,,,,,,,,,
Station,,,,,,,,,,,,,,,,
Station,,,,,Conductivity,,B.O.D.,Nitrate-N + Nitrite-N,,,Faecal Coli form,Total Coli form,,,,
"Name State Name Temperature ⁰C ",,,"pH ",,,,,,,,,,,,,
code,,,,,(μmhos/cm),,(mg/l),(mg/l),,,(MPN/100ml),(MPN/100ml),,,,
"min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ",max,,,
,,,"6.5-8.5 ",,,,"<3 mg/l ",,,"<2500MPN/100ml ",,<5000MPN/100ml,,,,
"Water quality criteria ",,,,,,,,,,,,,,,,
"AT RAIPUR REGION CHHATTISGARH 24 ","28 ","7.7 ","7.9 ","530 ","688 ","0.3 ","0.4 ","0.3 ","2.4 ",,,"2 ",4,,,
"1620 ",,,,,,,,,,,,,,,,
"AT RAIPUR REGION CHHATTISGARH 24 ","29 ","7.7 ","7.9 ","506 ","578 ","0.4 ","0.7 ","1 ","2.3 ",,,"4 ",4,,,
"1621 ",,,,,,,,,,,,,,,,
"AT BILASPUR REGION CHHATTISGARH 29.5 ","34 ","7.5 ","7.5 ","352 ","360 ",,,"0.6 ","0.7 ",,,"8 ",8,,,
"1622 ",,,,,,,,,,,,,,,,
"AT BILASPUR REGION CHHATTISGARH 28 ","34 ","7.5 ","8 ","360 ","416 ",,,"0.5 ","0.6 ",,,"8 ",8,,,
"1623 ",,,,,,,,,,,,,,,,
"HAND PUMP WATER 17/10 NEPALI MOHLLA,",,,,,,,,,,,,,,,,
"SHANKAR NAGAR, HEAVY INDUSTRIAL AREA,CHHATTISGARH 27 ","27 ","7.5 ","7.5 ",,,"0.5 ","1.2 ","0.2 ","0.4 ",,,"9 ",9,,,
BHILAI,,,,,,,,,,,,,,,,
3171,,,,,,,,,,,,,,,,
"BOREWELL/ HANDPUMP IN ROGBAHRI VILLAGE,",,,,,,,,,,,,,,,,
"CHHATTISGARH 26.2 ","26.5 ","7.1 ","7.2 ",,,"0.4 ","0.6 ","0 ",0.2,,,,,,,
"KORBA ",,,,,,,,,,,,,,,,
3172,,,,,,,,,,,,,,,,
"BOREWELL/ HANDPUMP IN PARSABHATA,",,,,,,,,,,,,,,,,
"CHHATTISGARH 26.2 ","26.6 ","7.2 ","7.2 ",,,"0.4 ","0.6 ","0 ",0,,,,,,,
"BALCO, KORBA ",,,,,,,,,,,,,,,,
3173,,,,,,,,,,,,,,,,
"BOREWELL/ HANDPUMP IN DHANRAS, NTPC,",,,,,,,,,,,,,,,,
"CHHATTISGARH 26.3 ","26.6 ","7.1 ","7.1 ",,,"0.6 ","0.8 ","0 ",0,,,,,,,
"KORBA ",,,,,,,,,,,,,,,,
3174,,,,,,,,,,,,,,,,
,,174,,,,,,,,,,,,,,

,,Table - 22.6: Water Quality of ground water in Dadra Nagar Haveli - 2016,,,,,,,,,,,,,,
Station,,,,,,,,,,,,,,,,
Station,,,,,,,Conductivity,B.O.D.,,Nitrate-N + Nitrite-N,,Faecal Coli form,,Total Coli form,,
"Name ","State Name ","Temperature ⁰C ",,"pH ",,,,,,,,,,,,
code,,,,,,,(μmhos/cm),(mg/l),,(mg/l),,,(MPN/100ml),,(MPN/100ml),
,,"min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ",max,
,,,,,"6.5-8.5 ",,,,"<3 mg/l ",,,"<2500MPN/100ml ",,<5000MPN/100ml,,
"Water quality criteria ",,,,,,,,,,,,,,,,
,DADRA &,,,,,,,,,,,,,,,
"VILLAGE KHANVEL, DADRA",NAGAR,"29 ","29.2 ","7.2 ","7.4 ","442 ","678 ",,,"0.8 ","1.6 ","70 ","240 ","278 ",920,
,HAVELI,,,,,,,,,,,,,,,
2453,,,,,,,,,,,,,,,,
,DADRA &,,,,,,,,,,,,,,,
"VILLAGE ATHAL, DADRA",NAGAR,"29 ","29.8 ","7 ","7.6 ","496 ","778 ",,,"0.7 ","2 ","12 ","1600 ","280 ",1600,
,HAVELI,,,,,,,,,,,,,,,
2454,,,,,,,,,,,,,,,,
,DADRA &,,,,,,,,,,,,,,,
"VILLAGE MASAT, DADRA",NAGAR,"28 ","29.8 ","6.7 ","7.5 ","1483 ","2196 ","12 ","12 ","0.3 ","1 ","0 ","540 ","28 ",920,
,HAVELI,,,,,,,,,,,,,,,
2455,,,,,,,,,,,,,,,,
,DADRA &,,,,,,,,,,,,,,,
"VILLAGE PIPERIA, DADRA",NAGAR,"29 ","29.4 ","6.9 ","7.6 ","1365 ","1504 ","10 ","16 ","2.1 ","7.1 ","10 ","23 ","33 ",280,
,HAVELI,,,,,,,,,,,,,,,
2456,,,,,,,,,,,,,,,,
,DADRA &,,,,,,,,,,,,,,,
"VILLAGE GALONDA, DADRA",NAGAR,"28 ","29 ","7.4 ","7.5 ","1010 ","1080 ",,,"1 ","1.6 ","20 ","46 ","136 ",540,
,HAVELI,,,,,,,,,,,,,,,
2457,,,,,,,,,,,,,,,,
,DADRA &,,,,,,,,,,,,,,,
"VILLAGE, DADRA",NAGAR,"28 ","30.2 ","7.2 ","7.6 ","1880 ","2220 ","20 ","20 ","0.6 ","2.7 ","6 ","900 ","10 ",542,
,HAVELI,,,,,,,,,,,,,,,
2458,,,,,,,,,,,,,,,,
,,,,,,175,,,,,,,,,,

,,Table - 22.7: Water Quality of ground water in Daman & Diu - 2016,,,,,,,,,,,,,,
Station,,,,,,,,,,,,,,,,
Station,,,,,,,Conductivity,B.O.D.,,Nitrate-N + Nitrite-N,,,Faecal Coli form,,Total Coli form,
"Name ","State Name ",,"Temperature ⁰C ","pH ",,,,,,,,,,,,
code,,,,,,,(μmhos/cm),(mg/l),,(mg/l),,,(MPN/100ml),,(MPN/100ml),
,,"min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ",max,
,,,,,"6.5-8.5 ",,,,"<3 mg/l ",,,"<2500MPN/100ml ",,,<5000MPN/100ml,
"Water quality criteria ",,,,,,,,,,,,,,,,
"WELL AT SOMNATH INDUSTRIAL ESTATE,",,,,,,,,,,,,,,,,
,"DAMAN & DIU ","26 ","29 ","7.4 ","8 ","830 ","1276 ","8 ","9 ","0 ","2.5 ","2 ","221 ","10 ",920,
"DAMAN ",,,,,,,,,,,,,,,,
1440,,,,,,,,,,,,,,,,
"VILLAGE BHIMPORE, DAMAN ","DAMAN & DIU ","28 ","29.2 ","6.4 ","7.6 ","610 ","660 ","4.9 ","9.5 ","1.8 ","6.9 ","542 ","1600 ","1600 ",1600,
"2448 ",,,,,,,,,,,,,,,,
"VILLAGE RINGANWADA, DAMAN ","DAMAN & DIU ","29 ","29.2 ","6.8 ","8 ","1460 ","1666 ","4.9 ","9.5 ","0.4 ","2.6 ","8 ","350 ","13 ",1600,
"2449 ",,,,,,,,,,,,,,,,
"VILLAGE DUNETHA, DAMAN ","DAMAN & DIU ","29 ","29.8 ","6.8 ","7.2 ","692 ","920 ","4.9 ","9.5 ","2.2 ","2.9 ","70 ","1600 ","920 ",1600,
"2450 ",,,,,,,,,,,,,,,,
"VILLAGE DABHEL, DAMAN ","DAMAN & DIU ","28 ","29 ","6.7 ","7.3 ","570 ","1138 ",,,"1.4 ","3.3 ","26 ","1600 ","540 ",1600,
"2451 ",,,,,,,,,,,,,,,,
"VILLAGE KACHIGAM, DAMAN ","DAMAN & DIU ","28 ","29 ","6.8 ","7.6 ","832 ","1250 ",,,"0.8 ","6.8 ","2 ","1600 ","6 ",1600,
"2452 ",,,,,,,,,,,,,,,,
,,,,,176,,,,,,,,,,,

,,,,,Table - 22.8: Water Quality of ground water in Goa - 2016,,,,,,,,,,,
,,,,,,,Conductivity,,,,,,,,,
Station,,,,,,,"(μmhos/cm) ",,,,,,,,,
Station,,,,,,,,B.O.D.,,Nitrate-N + Nitrite-N,,,Faecal Coli form,,Total Coli form,
"Name ","State Name ",,"Temperature ⁰C ",pH,,,,,,,,,,,,
code,,,,,,,,(mg/l),,(mg/l),,,(MPN/100ml),,(MPN/100ml),
,,"min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ",max,
,,,,,"6.5-8.5 ",,,,"<3 mg/l ",,,,"<2500MPN/100ml ",,<5000MPN/100ml,
"Water quality criteria ",,,,,,,,,,,,,,,,
WELL AT VERNA,,,,,,,,,,,,,,,,
INDI.ESTATE.(M/S,"GOA ","31.5 ","32 ","6.7 ","7.5 ","285 ","285 ","0.9 ","1.1 ","3.1 ",3.7,,,,,
2277CIPLA LIMITED),,,,,,,,,,,,,,,,
WELL AT SANCOALE,,,,,,,,,,,,,,,,
,"GOA ","27 ","29 ","6.7 ","6.9 ","64 ","64 ","1.1 ","1.7 ","1.1 ","1.1 ",,,"13 ",13,
"2278INDL.ESTATE ",,,,,,,,,,,,,,,,
WELL AT ZUARI,,,,,,,,,,,,,,,,
"INDUSTRIES LTD,","GOA ",,,,,,,,,"0 ",0,,,,,
2279ZUARI NAGAR,,,,,,,,,,,,,,,,
WELL AT KUDAI INDL.,,,,,,,,,,,,,,,,
ESTATE(M/S CADILA,,,,,,,,,,,,,,,,
,"GOA ","29 ","31 ","6.1 ","6.6 ","34 ","34 ","0.6 ","0.6 ","0.1 ",0.4,,,,,
HEALTHCARE,,,,,,,,,,,,,,,,
2280LIMITED),,,,,,,,,,,,,,,,
WELL AT CORLIM,,,,,,,,,,,,,,,,
,"GOA ","29.9 ","31 ","6.5 ","7 ","23 ","23 ","0.3 ","0.5 ","0.4 ","0.5 ","13 ","13 ","170 ",170,
"2281INDL. ESTATE ",,,,,,,,,,,,,,,,
WELL AT PILERNE,,,,,,,,,,,,,,,,
INDUSTRIAL,,,,,,,,,,,,,,,,
,"GOA ","28 ","32.8 ","6.9 ","7.1 ","81 ","266 ","1.2 ","2.7 ","0.1 ","1 ","7.8 ","23 ","33 ",79,
ESTATE(M/S,,,,,,,,,,,,,,,,
2282UNICHEM ),,,,,,,,,,,,,,,,
BORE WELL AT,,,,,,,,,,,,,,,,
CUNCOLIM,"GOA ","29 ","31 ","6.7 ","6.7 ","351 ","351 ","0.5 ","0.8 ","0 ","0 ","7.8 ","130 ","23 ",350,
3193INDUSTRIAL ESTATE,,,,,,,,,,,,,,,,
BORE WELL AT,,,,,,,,,,,,,,,,
BETHORA INDUSTRIAL,"GOA ","28.5 ","29.7 ","5.3 ","7.5 ","109 ","109 ","0.2 ","0.5 ","1.9 ",3.2,,,,,
3194ESTATE,,,,,,,,,,,,,,,,
BORE WELL AT,,,,,,,,,,,,,,,,
MADKAIM,"GOA ","29 ","32 ","5.5 ","6.9 ","74 ","74 ","1.2 ","1.7 ","1 ","1.3 ","2 ","13 ","7.8 ",49,
3195INDUSTRIAL ESTATE,,,,,,,,,,,,,,,,
,,,,,,177,,,,,,,,,,

,Table - 22.9: Water Quality of ground water in Gujarat - 2016,,,,,,,,,,,,,,,
Station,,,,,,,,,,,,,,,,
Station,,,,,,Conductivity,B.O.D.,,Nitrate-N + Nitrite-N,,Faecal Coli form,,Total Coli form,,,
"Name State Name ",,"Temperature ⁰C ","pH ",,,,,,,,,,,,,
code,,,,,,(μmhos/cm),(mg/l),,(mg/l),,,(MPN/100ml),(MPN/100ml),,,
,"min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ",max,,
,,,,"6.5-8.5 ",,,,"<3 mg/l ",,,"<2500MPN/100ml ",,<5000MPN/100ml,,,
"Water quality criteria ",,,,,,,,,,,,,,,,
"GUJARAT ","28 ","30 ","7.47 ","7.7 ","1402 ","1402 ","1.5 ","2.4 ","2 ",3.86,,,,,,
"3 WELL AT AHMEDABAD, GUJARAT ",,,,,,,,,,,,,,,,
"GUJARAT ","27 ","30 ","7.5 ","8.3 ","392 ","1886 ","0.61 ","2.21 ","0.3 ","0.97 ",,,"2 ",2,,
"6 WELL AT BARODA, GUJARAT ",,,,,,,,,,,,,,,,
"WELL AT NAROL, AHMEDABAD,",,,,,,,,,,,,,,,,
"GUJARAT ","32 ","33 ","7.8 ","7.9 ","503 ","1225 ","0.8 ","1.8 ","0.8 ",3.9,,,,,,
"1226GUJARAT ",,,,,,,,,,,,,,,,
"GUJARAT ","29 ","29 ","7.4 ","7.6 ","1290 ","1307 ","1.4 ","1.6 ","0.2 ","0.6 ",,,"2 ",4,,
"1948 BHAVNAGAR ",,,,,,,,,,,,,,,,
"GUJARAT ","29 ","30 ","8 ","8 ","1020 ","1347 ","1.2 ","1.6 ","0 ","0.2 ",,,"4 ",4,,
"1949 AMRELI ",,,,,,,,,,,,,,,,
"GUJARAT ","23 ","23 ","7.6 ","8.2 ","1530 ","1640 ","1 ","1.1 ","0.9 ",1.2,,,,,,
"1950 JUNAGADH ",,,,,,,,,,,,,,,,
"GUJARAT ","25 ","27 ","7.7 ","8.2 ","1070 ","1100 ","0.8 ","1.4 ","0.9 ",1.3,,,,,,
"1951 RAJKOT ",,,,,,,,,,,,,,,,
"GUJARAT ","25 ","27 ","7.8 ","8.2 ","87.4 ","4540 ","1.5 ","1.5 ","1.2 ",1.2,,,,,,
"1952 SURENDRANAGAR ",,,,,,,,,,,,,,,,
"GUJARAT ","28 ","28 ","7.3 ","7.4 ","1010 ","1010 ","0.4 ","0.4 ","0.4 ",0.4,,,,,,
"1953 JAMNAGAR ",,,,,,,,,,,,,,,,
"GUJARAT ","26 ","28 ","7.1 ","8.1 ","4318 ","4866 ","2.8 ","5.6 ","1.1 ","5.3 ","2 ","3.7 ","4 ",4.5,,
"1954 BHUJ ",,,,,,,,,,,,,,,,
"GUJARAT ","25 ","30 ","7.7 ","8.4 ","1067 ","1564 ","1.7 ","2 ","4 ",4.1,,,,,,
"1955 PALANPUR ",,,,,,,,,,,,,,,,
"GUJARAT ","29 ","29 ","7 ","7.1 ","2290 ","2477 ","1.5 ","3.2 ","2.9 ",5.8,,,,,,
"1956 MEHASANA ",,,,,,,,,,,,,,,,
"GUJARAT ","25 ","28 ","7.3 ","8.6 ","1357 ","1463 ","1.2 ","1.7 ","3.3 ",4.7,,,,,,
"1957 SIDDHPUR (DIST.PATAN) ",,,,,,,,,,,,,,,,
"GUJARAT ","27 ","28 ","7.8 ","8.2 ","799 ","1010 ","0.7 ","1.7 ","3.8 ",5.3,,,,,,
"1958 HIMATNAGAR ",,,,,,,,,,,,,,,,
"GUJARAT ","30 ","30 ","7.9 ","8.1 ","1746 ","2980 ","0.2 ","0.8 ","1.6 ","2.4 ",,,"2 ",2,,
"1959 NADIAD ",,,,,,,,,,,,,,,,
"GUJARAT ","29 ","32 ","7.8 ","8 ","604 ","1437 ","0.1 ","0.1 ","0.8 ","2 ",,,"2 ",2,,
"1960 DAHOD ",,,,,,,,,,,,,,,,
"GUJARAT ","29 ","32 ","7.1 ","7.1 ","1382 ","1415 ","0.2 ","3.6 ","1.2 ","3.3 ",,,"2 ",2,,
"1961 GODHARA ",,,,,,,,,,,,,,,,
"GUJARAT ","26 ","30 ","7.3 ","7.6 ","3650 ","6450 ","3 ","4.9 ","0.4 ","0.9 ",,,"2 ",2,,
"1962 VADODARA (INDUSTRIAL-NANDESARI) ",,,,,,,,,,,,,,,,
"GUJARAT ","26 ","30 ","8.5 ","8.5 ","1895 ","2456 ","0.9 ","1 ","0 ","0 ","8 ","109 ","21 ",109,,
"1965 MORA-HAJIRA (INDUSTRIAL), HAJIRA ",,,,,,,,,,,,,,,,
"GUJARAT ","27 ","30 ","7.7 ","8.3 ","960 ","1190 ","1 ","1.4 ","0 ","0 ","8 ","348 ","13 ",348,,
"1966 GABHENI VILLAGE, SURAT (INDUSTRIAL) ",,,,,,,,,,,,,,,,
"GUJARAT ","25 ","27 ","7.6 ","8.6 ","480 ","512 ","1.8 ","2.1 ","0 ",0.1,,,,,,
"1967 ATUL,VILLAGE G.W, (VALSAD) ",,,,,,,,,,,,,,,,
"GUJARAT ","27 ","27 ","7.5 ","7.5 ","916 ","916 ","1.6 ","1.6 ","0 ",0,,,,,,
"1968 VAPI INDUSTRIAL AREA IN D/S, VAPI ",,,,,,,,,,,,,,,,
,,,,178,,,,,,,,,,,,

Station,,,,,,,,,,,,,,,,
Station,,,,,,Conductivity,B.O.D.,,Nitrate-N + Nitrite-N,,Faecal Coli form,,Total Coli form,,,
"Name State Name ",,"Temperature ⁰C ","pH ",,,,,,,,,,,,,
code,,,,,,(μmhos/cm),(mg/l),,(mg/l),,,(MPN/100ml),(MPN/100ml),,,
,"min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ",max,,
,,,,"6.5-8.5 ",,,,"<3 mg/l ",,,"<2500MPN/100ml ",,<5000MPN/100ml,,,
"Water quality criteria ",,,,,,,,,,,,,,,,
SARIGAM VILLAGE (D/S OF,,,,,,,,,,,,,,,,
"GUJARAT ","28 ","28 ","8.1 ","8.5 ","824 ","990 ","0.6 ","1.4 ","0.2 ",0.4,,,,,,
"1969INDUSTRIALAREA), VAPI ",,,,,,,,,,,,,,,,
"BOREWELL D/S TSDF SITE, GIDC",,,,,,,,,,,,,,,,
"GUJARAT ","25 ","26 ","7.5 ","8.2 ","974 ","1302 ","1.8 ","2 ","0 ",0.1,,,,,,
"1970INDUSTRIAL AREA, VAPI ",,,,,,,,,,,,,,,,
"GUJARAT ","27 ","31 ","7 ","8.3 ","1950 ","2686 ","1.4 ","2.9 ","1.6 ",6.8,,,,,,
"2083 BORE WELL OF CHHATRAL GIDC. ",,,,,,,,,,,,,,,,
"GUJARAT ","29 ","31 ","7.5 ","7.5 ","1850 ","2095 ","1.6 ","1.6 ","4.9 ",5.6,,,,,,
"2084 BORE WELL OF PALSANA VILLAGE. ",,,,,,,,,,,,,,,,
"GUJARAT ","27 ","27 ","8 ","8 ","1265 ","1265 ","1 ","1 ","0 ",0,,,,,,
"2084 BORE WELL OF PALSANA VILLAGE. ",,,,,,,,,,,,,,,,
"GUJARAT ","29 ","30 ","7.4 ","7.7 ","1519 ","1550 ","1.4 ","1.4 ","2.2 ",4.9,,,,,,
"2085 BORE WELL OF SANTEJ VILLAGE. ",,,,,,,,,,,,,,,,
BORE WELL AT MSW DISPOSAL SITE OF,,,,,,,,,,,,,,,,
"GUJARAT ","30 ","30 ","7.5 ","7.5 ","35940 ","35940 ","1.2 ","1.2 ","0 ","0 ","4 ","4 ","4 ",4,,
"2086SURAT MUNICIPAL ",,,,,,,,,,,,,,,,
B/W- HAZARDOUS W. DISPOSAL SITE,,,,,,,,,,,,,,,,
"GUJARAT ","27 ","30 ","7.7 ","8.3 ","2445 ","3289 ","0.9 ","0.9 ","0 ","0 ","7 ","7 ","7 ",7,,
"2087(GUJ. ENVIRO P.& I ",,,,,,,,,,,,,,,,
"GUJARAT ","27 ","30 ","7.7 ","7.9 ","4.4 ","10015 ","1 ","1 ","0 ","0 ","0 ","8 ","11 ",16,,
"2088 BORE WELL OF SACHIN GIDC. ",,,,,,,,,,,,,,,,
B/W NEAR INDL. AREA BORASARA &,,,,,,,,,,,,,,,,
"GUJARAT ","28 ","29 ","7.5 ","8.4 ","2835 ","3240 ","1 ","1.2 ","0 ","0 ",,,"4 ",4,,
"2089NAVAPURA, DIST. SUR ",,,,,,,,,,,,,,,,
"GUJARAT ","28 ","29 ","6.8 ","8.4 ","2835 ","6208 ","0.9 ","1.2 ","0 ","0 ","17 ","17 ","130 ",130,,
"2090 WELL AT OLPAD. ",,,,,,,,,,,,,,,,
FROM BORE WELL OF NAVSARI GIDC,,,,,,,,,,,,,,,,
"GUJARAT ","25 ","27 ","7.5 ","7.8 ","2190 ","2888 ","0.9 ","0.9 ","0 ","0 ","5 ","5 ","5 ",5,,
"2091INDUSTRIES ASSOCIAT ",,,,,,,,,,,,,,,,
BORE WELL OF BARDOLI AT REST,,,,,,,,,,,,,,,,
"GUJARAT ","26 ","28 ","7.4 ","8 ","1358 ","1920 ","0.9 ","1 ","0 ","0 ",,,"2 ",2,,
"2093HOUSE. ",,,,,,,,,,,,,,,,
WELL AT ANKLESHWAR INDUSTRIAL,,,,,,,,,,,,,,,,
"GUJARAT ","28 ","28 ","7.8 ","7.8 ","4830 ","4830 ","0.8 ","0.8 ","0.1 ",0.1,,,,,,
"2094AREA (BORE WELL OF M ",,,,,,,,,,,,,,,,
"BORE WELL AT STP MADHAPAR, DIST.",,,,,,,,,,,,,,,,
"GUJARAT ","25 ","28 ","7.4 ","7.7 ","2050 ","3080 ","0.9 ","1.2 ","1 ",1.2,,,,,,
"2095RAJKOT. ",,,,,,,,,,,,,,,,
"BORE WELL, SNR. VINAYAK JAL",,,,,,,,,,,,,,,,
"GUJARAT ","29 ","29 ","7.3 ","7.3 ","4144 ","4699 ","1.3 ","1.7 ","2 ",2.2,,,,,,
"2096SUDDHIKARAN SAHAKARI M ",,,,,,,,,,,,,,,,
"BORE WELL OF SOMESHWAR RICE MILL,",,,,,,,,,,,,,,,,
"GUJARAT ","29 ","29 ","7.8 ","7.8 ","3583 ","3635 ","1.2 ","1.4 ","0.8 ",1.2,,,,,,
"2097NR. BAVLA ECO PR ",,,,,,,,,,,,,,,,
BORE WELL OF PIRANA TERMINAL,,,,,,,,,,,,,,,,
"GUJARAT ","28 ","30 ","7.5 ","8.2 ","2987 ","3076 ","1.2 ","2.1 ","2.6 ",4,,,,,,
"2098PUMPING STATION, PIRA ",,,,,,,,,,,,,,,,
"GUJARAT ","30 ","30 ","7.8 ","7.8 ","1230 ","1230 ","0.8 ","0.8 ","0.5 ",0.5,,,,,,
"3207 BOREWELL OF GIDC,JHAGADIA ",,,,,,,,,,,,,,,,
"JILLA PANCHAYAT SCHOOL, NEAR GRAM",,,,,,,,,,,,,,,,
"GUJARAT ","25 ","25 ","6.5 ","6.5 ","9020 ","9020 ","2.4 ","2.4 ","0.1 ",0.1,,,,,,
"3208PANCHAYAT KATA F ",,,,,,,,,,,,,,,,
,,,,179,,,,,,,,,,,,

Station,,,,,,,,,,,,,,,,
Station,,,,,,Conductivity,B.O.D.,,Nitrate-N + Nitrite-N,,Faecal Coli form,,Total Coli form,,,
"Name State Name ",,"Temperature ⁰C ","pH ",,,,,,,,,,,,,
code,,,,,,(μmhos/cm),(mg/l),,(mg/l),,,(MPN/100ml),(MPN/100ml),,,
,"min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ",max,,
,,,,"6.5-8.5 ",,,,"<3 mg/l ",,,"<2500MPN/100ml ",,<5000MPN/100ml,,,
"Water quality criteria ",,,,,,,,,,,,,,,,
BOREWELL OF GAYATRI PRAGNA,,,,,,,,,,,,,,,,
"GUJARAT ","28 ","28 ","8.1 ","8.3 ","864 ","1770 ","0.8 ","2.4 ","0.1 ",0.2,,,,,,
"3209SCHOOL, BHADARWAD ROAD, ",,,,,,,,,,,,,,,,
"BOREWELL AT PIRAMAL GLASS, VILLAGE",,,,,,,,,,,,,,,,
"GUJARAT ","26 ","30 ","7.3 ","8.3 ","3883 ","3883 ","1 ","1.1 ","0 ","0 ","2 ","2 ","5 ",5,,
"3210TARSADI AT KOS ",,,,,,,,,,,,,,,,
BOREWELL AT PRIMARY HEALTH,,,,,,,,,,,,,,,,
