Year,STN_Code,Monitoring_Location,State,Temp_Min_C,Temp_Max_C,pH_Min,pH_Max,Conductivity_Min,Conductivity_Max,BOD_Min,BOD_Max,NitrateN_NitriteN_Min,NitrateN_NitriteN_Max,Fecal_Coliform_Min,Fecal_Coliform_Max,Total_Coliform_Min,Total_Coliform_Max,TDS_Min,TDS_Max,Fluoride_Min,Fluoride_Max,Arsenic_Min,Arsenic_Max,Temp_Mean,Temp_Exceeds_BIS,pH_Mean,pH_Exceeds_BIS,Conductivity_Mean,BOD_Mean,NitrateN_NitriteN_Mean,NitrateN_NitriteN_Exceeds_BIS,Fecal_Coliform_Mean,Total_Coliform_Mean,TDS_Mean,TDS_Exceeds_BIS,Fluoride_Mean,Fluoride_Exceeds_BIS,Arsenic_Mean,Arsenic_Exceeds_BIS
2020,3141,BETTIAH GROUND WATER FROM,Bihar,28.0,28.0,7.1,7.1,793.0,793.0,,,,,13.0,13.0,33.0,33.0,,,,,0.27,0.27,28.0,0,7.1,0,793.0,,,0,13.0,33.0,,0,,0,0.27,1
2020,3143,GROUND WATER FROM,Bihar,25.0,25.0,7.0,7.0,1084.0,1084.0,,,0.42,0.42,,,,,,,1116.0,1116.0,,,25.0,0,7.0,0,1084.0,,0.42,0,,,,0,1116.0,1,,0
2020,3144,GROUND WATER FROM BARH BAGAHA,Bihar,27.0,27.0,8.0,8.0,1750.0,1750.0,,,0.61,0.61,540.0,540.0,920.0,920.0,,,,,0.62,0.62,27.0,0,8.0,0,1750.0,,0.61,0,540.0,920.0,,0,,0,0.62,1
2020,3146,GROUND WATER FROM,Bihar,26.0,26.0,7.7,7.7,523.0,523.0,,,0.62,0.62,,,920.0,920.0,,,,,,,26.0,0,7.7,0,523.0,,0.62,0,,920.0,,0,,0,,0
2020,3147,DUMRAON GROUND WATER FROM,Bihar,25.0,25.0,7.6,7.6,597.0,597.0,,,,,920.0,920.0,920.0,920.0,,,,,0.43,0.43,25.0,0,7.6,0,597.0,,,0,920.0,920.0,,0,,0,0.43,1
2020,3148,JAYNAGAR GROUND WATER FROM,Bihar,,,7.5,7.5,946.0,946.0,,,5.18,5.18,920.0,920.0,920.0,920.0,,,,,0.44,0.44,,0,7.5,0,946.0,,5.18,0,920.0,920.0,,0,,0,0.44,1
2020,3150,GROUND WATER FROM MANER JAMALPUR,Bihar,26.0,26.0,7.2,7.2,583.0,583.0,,,1.44,1.44,23.0,23.0,23.0,23.0,,,,,0.29,0.29,26.0,0,7.2,0,583.0,,1.44,0,23.0,23.0,,0,,0,0.29,1
2020,3152,GROUND WATER FROM,Bihar,29.0,29.0,8.0,8.0,317.0,317.0,,,,,21.0,21.0,39.0,39.0,,,150.0,150.0,0.24,0.24,29.0,0,8.0,0,317.0,,,0,21.0,39.0,,0,150.0,1,0.24,1
2020,3154,NARKATIAGANJ GROUND WATER FROM,Bihar,28.0,28.0,7.4,7.4,432.0,432.0,,,4.74,4.74,170.0,170.0,280.0,280.0,79.0,79.0,,,0.63,0.63,28.0,0,7.4,0,432.0,,4.74,0,170.0,280.0,79.0,0,,0,0.63,1
2020,3155,RAMKUND GAYA GROUND WATER FROM,Bihar,,,7.0,7.0,480.0,480.0,,,,,2.0,2.0,79.0,79.0,,,318.0,318.0,,,,0,7.0,0,480.0,,,0,2.0,79.0,,0,318.0,1,,0
2020,3156,SUPUAL GROUND WATER FROM,Bihar,28.0,28.0,7.6,7.6,1308.0,1308.0,,,3.93,3.93,280.0,280.0,350.0,350.0,,,,,0.42,0.42,28.0,0,7.6,0,1308.0,,3.93,0,280.0,350.0,,0,,0,0.42,1
2020,3157,SAMASTIPUR GROUND WATER FROM,Bihar,28.0,28.0,7.6,7.6,846.0,846.0,,,2.66,2.66,,1600.0,1600.0,1600.0,,,,,0.4,0.4,28.0,0,7.6,0,846.0,,2.66,0,,1600.0,,0,,0,0.4,1
2020,3158,SULTANGANJ GROUND WATER FROM,Bihar,29.0,29.0,7.2,7.2,928.0,928.0,,,4.27,4.27,170.0,170.0,220.0,220.0,,,,,0.68,0.68,29.0,0,7.2,0,928.0,,4.27,0,170.0,220.0,,0,,0,0.68,1
2020,3477,"WELL AT ALIPUR, DELHI",Delhi,,,7.3,7.3,2926.0,2926.0,,,6.12,6.12,400.0,400.0,5400.0,5400.0,22.0,22.0,1872.0,1872.0,0.5,0.5,,0,7.3,0,2926.0,,6.12,0,400.0,5400.0,22.0,0,1872.0,1,0.5,1
2020,3479,"WELL AT AURBINDO MARG,",Delhi,,,7.5,7.5,1290.0,1290.0,,,51.62,51.62,2.0,2.0,2.0,2.0,,,807.0,807.0,,,,0,7.5,0,1290.0,,51.62,1,2.0,2.0,,0,807.0,1,,0
2020,3480,"WELL AT BAWANA, DELHI",Delhi,,,7.7,7.7,772.0,772.0,,,5.21,5.21,2.0,2.0,2.0,2.0,2.0,2.0,430.0,430.0,,,,0,7.7,0,772.0,,5.21,0,2.0,2.0,2.0,0,430.0,1,,0
2020,3483,"WELL AT BURARI, DELHI",Delhi,,,7.5,7.5,1319.0,1319.0,,,1.62,1.62,2.0,2.0,4.0,4.0,2.0,2.0,828.0,828.0,1.0,1.0,,0,7.5,0,1319.0,,1.62,0,2.0,4.0,2.0,0,828.0,1,1.0,1
2020,3485,WELL AT DEFENCE,Delhi,,,6.8,6.8,1890.0,1890.0,,,147.02,147.02,2.0,2.0,8.0,8.0,,,1138.0,1138.0,0.3,0.3,,0,6.8,0,1890.0,,147.02,1,2.0,8.0,,0,1138.0,1,0.3,1
2020,3488,"COLONY, DELHI WELL AT DILSHAD GARDEN,",Delhi,,,7.2,7.2,2200.0,2200.0,,,6.01,6.01,2.0,2.0,2.0,2.0,2.0,2.0,1396.0,1396.0,0.3,0.3,,0,7.2,0,2200.0,,6.01,0,2.0,2.0,2.0,0,1396.0,1,0.3,1
2020,3489,"WELL AT DWARKA, DELHI",Delhi,,,7.3,7.3,1892.0,1892.0,,,85.03,85.03,4.0,4.0,27.0,27.0,17.0,17.0,1040.0,1040.0,0.4,0.4,,0,7.3,0,1892.0,,85.03,1,4.0,27.0,17.0,0,1040.0,1,0.4,1
2020,3490,"WELL AT FATEH PUR BERI,",Delhi,,,7.1,7.1,873.0,873.0,,,51.21,51.21,4.0,4.0,94.0,94.0,,,538.0,538.0,,,,0,7.1,0,873.0,,51.21,1,4.0,94.0,,0,538.0,1,,0
2020,3492,"WELL AT GAJIPUR, DELHI",Delhi,,,7.0,7.0,1818.0,1818.0,,,2.72,2.72,4.0,4.0,13.0,13.0,,,1050.0,1050.0,0.5,0.5,,0,7.0,0,1818.0,,2.72,0,4.0,13.0,,0,1050.0,1,0.5,1
2020,3493,"WELL AT GANDHI NAGAR,",Delhi,,,7.0,7.0,1700.0,1700.0,,,7.84,7.84,2.0,2.0,14.0,14.0,,,844.0,844.0,,,,0,7.0,0,1700.0,,7.84,0,2.0,14.0,,0,844.0,1,,0
2020,3494,"WELL AT HAIDERPUR,",Delhi,,,8.2,8.2,901.0,901.0,,,22.31,22.31,2.0,2.0,2.0,2.0,2.0,2.0,530.0,530.0,2.4,2.4,,0,8.2,0,901.0,,22.31,0,2.0,2.0,2.0,0,530.0,1,2.4,1
2020,3496,"WELL AT ISBT, DELHI",Delhi,,,7.6,7.6,1053.0,1053.0,,,22.31,22.31,2.0,2.0,8.0,8.0,33.0,33.0,668.0,668.0,0.4,0.4,,0,7.6,0,1053.0,,22.31,0,2.0,8.0,33.0,0,668.0,1,0.4,1
2020,3498,"WELL AT KALKA JI, DELHI",Delhi,,,7.3,7.3,360.0,360.0,,,4.42,4.42,2.0,2.0,2.0,2.0,,,200.0,200.0,,,,0,7.3,0,360.0,,4.42,0,2.0,2.0,,0,200.0,1,,0
2020,3500,"WELL AT KAMLA NAGAR,",Delhi,,,7.6,7.6,1217.0,1217.0,,,28.51,28.51,2.0,2.0,2.0,2.0,2.0,2.0,784.0,784.0,0.8,0.8,,0,7.6,0,1217.0,,28.51,0,2.0,2.0,2.0,0,784.0,1,0.8,1
2020,3503,"WELL AT KAROL BAGH,",Delhi,,,7.7,7.7,919.0,919.0,,,20.11,20.11,2.0,2.0,13.0,13.0,2.0,2.0,572.0,572.0,0.6,0.6,,0,7.7,0,919.0,,20.11,0,2.0,13.0,2.0,0,572.0,1,0.6,1
2020,3514,"WELL AT MATIALA, DELHI",Delhi,,,7.3,7.3,1473.0,1473.0,,,37.81,37.81,2.0,2.0,2.0,2.0,11.0,11.0,819.0,819.0,0.3,0.3,,0,7.3,0,1473.0,,37.81,0,2.0,2.0,11.0,0,819.0,1,0.3,1
2020,3515,"WELL AT MAYA PURI, DELHI",Delhi,,,7.4,7.4,1047.0,1047.0,,,16.92,16.92,2.0,2.0,5.0,5.0,4.0,4.0,564.0,564.0,0.3,0.3,,0,7.4,0,1047.0,,16.92,0,2.0,5.0,4.0,0,564.0,1,0.3,1
2020,3516,"WELL AT MAYUR VIHAR,",Delhi,,,7.5,7.5,222.0,222.0,,,1.62,1.62,2.0,2.0,2.0,2.0,,,156.0,156.0,,,,0,7.5,0,222.0,,1.62,0,2.0,2.0,,0,156.0,1,,0
2020,3517,"WELL AT NAJAFGARH,",Delhi,,,7.1,7.1,4110.0,4110.0,,,307.85,307.85,2.0,2.0,7.0,7.0,2.0,2.0,2401.0,2401.0,0.7,0.7,,0,7.1,0,4110.0,,307.85,1,2.0,7.0,2.0,0,2401.0,1,0.7,1
2020,3518,WELL AT NARAINA INDL,Delhi,,,7.2,7.2,1941.0,1941.0,,,57.01,57.01,2.0,2.0,2.0,2.0,,,1144.0,1144.0,0.3,0.3,,0,7.2,0,1941.0,,57.01,1,2.0,2.0,,0,1144.0,1,0.3,1
2020,3520,"WELL AT OKHLA, DELHI AREA, DELHI",Delhi,,,7.0,7.0,1580.0,1580.0,,,48.52,48.52,2.0,2.0,33.0,33.0,,,934.0,934.0,1.0,1.0,,0,7.0,0,1580.0,,48.52,1,2.0,33.0,,0,934.0,1,1.0,1
2020,3523,WELL AT PARIVESH,Delhi,,,7.2,7.2,2582.0,2582.0,,,2.22,2.22,2.0,2.0,2.0,2.0,2.0,2.0,1564.0,1564.0,0.5,0.5,,0,7.2,0,2582.0,,2.22,0,2.0,2.0,2.0,0,1564.0,1,0.5,1
2020,3524,"BHAWAN, DELHI WELL AT PASCHIM VIHAR,",Delhi,,,7.8,7.8,1818.0,1818.0,,,8.33,8.33,2.0,2.0,2.0,2.0,2.0,2.0,1010.0,1010.0,0.6,0.6,,0,7.8,0,1818.0,,8.33,0,2.0,2.0,2.0,0,1010.0,1,0.6,1
2020,3,WELL AT AHMEDABAD,Gujarat,28.0,28.0,7.6,8.4,929.0,1384.0,,,0.74,1.81,,2.0,,2.0,,,480.0,748.0,0.37,1.41,28.0,0,8.0,0,1156.5,,1.275,0,,,,0,614.0,1,0.8899999999999999,1
2020,6,WELL AT BARODA,Gujarat,29.0,30.0,7.6,7.7,500.0,1478.0,,,,0.56,,2.0,,2.0,,,180.0,896.0,0.48,0.54,29.5,0,7.65,0,989.0,,,0,,,,0,538.0,1,0.51,1
2020,1948,GROUND WATER AT,Gujarat,29.0,30.0,7.5,8.0,1620.0,2160.0,1.2,1.6,0.51,0.53,2.0,2.0,2.0,2.0,,,1040.0,1066.0,0.28,0.32,29.5,0,7.75,0,1890.0,1.4,0.52,0,2.0,2.0,,0,1053.0,1,0.30000000000000004,1
2020,1949,BHAVNAGAR GROUND WATER AT,Gujarat,30.0,31.0,8.0,8.3,1300.0,1740.0,1.4,2.2,,0.45,,2.0,,4.0,,,844.0,848.0,,0.34,30.5,0,8.15,0,1520.0,1.8,,0,,,,0,846.0,1,,1
2020,1950,AMRELI GROUND WATER AT,Gujarat,26.0,26.0,7.9,7.9,1108.0,1417.0,1.5,2.0,1.3,1.58,2.0,2.0,2.0,2.0,,,722.0,752.0,0.45,0.63,26.0,0,7.9,0,1262.5,1.75,1.44,0,2.0,2.0,,0,737.0,1,0.54,1
2020,1951,JUNAGADH GROUND WATER AT,Gujarat,27.0,27.0,7.6,7.6,1389.0,1389.0,2.0,2.0,1.67,1.67,,,,,,,752.0,752.0,0.51,0.51,27.0,0,7.6,0,1389.0,2.0,1.67,0,,,,0,752.0,1,0.51,1
2020,1952,RAJKOT GROUND WATER AT,Gujarat,28.0,29.0,7.9,8.0,1546.0,3228.0,1.2,1.5,1.22,1.67,,,,,,,105.0,1764.0,0.59,0.98,28.5,0,7.95,0,2387.0,1.35,1.4449999999999998,0,,,,0,934.5,1,0.7849999999999999,1
2020,1953,SURENDRANAGAR GROUND WATER AT,Gujarat,26.0,29.0,7.4,7.4,1056.0,1120.0,,,,0.32,,,,,,,642.0,660.0,,,27.5,0,7.4,0,1088.0,,,0,,,,0,651.0,1,,0
2020,1954,GROUND WATER AT BHUJ JAMNAGAR,Gujarat,30.0,32.0,7.3,7.4,3140.0,3170.0,1.5,1.6,,,,2.0,,2.0,,,2130.0,2400.0,0.6,0.7,31.0,0,7.35,0,3155.0,1.55,,0,,,,0,2265.0,1,0.6499999999999999,1
2020,1955,GROUND WATER AT,Gujarat,28.0,28.0,7.2,7.2,1730.0,1730.0,,,1.93,1.93,2.0,2.0,2.0,2.0,,,1064.0,1064.0,0.36,0.36,28.0,0,7.2,0,1730.0,,1.93,0,2.0,2.0,,0,1064.0,1,0.36,1
2020,1956,PALANPUR GROUND WATER AT,Gujarat,30.0,30.0,7.5,7.5,3273.0,3273.0,,,0.944,0.944,2.0,2.0,2.0,2.0,,,1798.0,1798.0,0.98,0.98,30.0,0,7.5,0,3273.0,,0.944,0,2.0,2.0,,0,1798.0,1,0.98,1
2020,1957,MEHASANA GROUND WATER AT,Gujarat,29.0,29.0,7.8,7.8,1748.0,1748.0,,,1.98,1.98,2.0,2.0,2.0,2.0,,,872.0,872.0,0.63,0.63,29.0,0,7.8,0,1748.0,,1.98,0,2.0,2.0,,0,872.0,1,0.63,1
2020,1958,SIDDHPUR (DIST.PATAN) GROUND WATER AT,Gujarat,27.0,27.0,7.9,7.9,611.0,611.0,,,0.311,0.311,2.0,2.0,2.0,2.0,,,342.0,342.0,,,27.0,0,7.9,0,611.0,,0.311,0,2.0,2.0,,0,342.0,1,,0
2020,1959,HIMATNAGAR GROUND WATER AT,Gujarat,28.0,28.0,7.5,7.5,1753.0,1753.0,,,0.42,0.42,,,,,,,984.0,984.0,0.46,0.46,28.0,0,7.5,0,1753.0,,0.42,0,,,,0,984.0,1,0.46,1
2020,1960,NADIAD GROUND WATER AT,Gujarat,29.0,30.0,7.7,7.8,759.0,1000.0,,,0.44,0.69,,2.0,,2.0,,,426.0,608.0,0.28,1.3,29.5,0,7.75,0,879.5,,0.565,0,,,,0,517.0,1,0.79,1
2020,1961,DAHOD GROUND WATER AT,Gujarat,29.0,30.0,7.3,7.3,944.0,1040.0,,,1.18,1.4,,2.0,,2.0,,,584.0,586.0,,0.48,29.5,0,7.3,0,992.0,,1.29,0,,,,0,585.0,1,,1
2020,1962,GODHARA VADODARA (INDUSTRIAL-,Gujarat,27.0,28.0,6.6,6.9,4070.0,5500.0,,,0.52,0.71,,2.0,,2.0,,,2282.0,2818.0,,0.34,27.5,0,6.75,0,4785.0,,0.615,0,,,,0,2550.0,1,,1
2020,1964,NANDESARI) PANDESARA (INDSTRIAL),Gujarat,28.0,29.0,7.3,8.1,2374.0,5201.0,,,,,2.0,9.0,21.0,41.0,,,1282.0,3640.0,0.23,0.44,28.5,0,7.699999999999999,0,3787.5,,,0,5.5,31.0,,0,2461.0,1,0.335,1
2020,1965,SURAT MORA-HAJIRA,Gujarat,29.0,29.0,7.1,7.3,1335.0,6973.0,,,,,,6.0,13.0,39.0,,,488.0,748.0,,0.34,29.0,0,7.199999999999999,0,4154.0,,,0,,26.0,,0,618.0,1,,1
2020,1966,"(INDUSTRIAL), HAJIRA GABHENI VILLAGE, SURAT",Gujarat,29.0,30.0,7.1,7.6,2114.0,2741.0,,1.1,,,2.0,6.0,11.0,39.0,,,1478.0,1510.0,,,29.5,0,7.35,0,2427.5,,,0,4.0,25.0,,0,1494.0,1,,0
2020,1967,"(INDUSTRIAL) ATUL, VILLAGE G.W,",Gujarat,24.0,27.0,7.5,7.9,1087.0,1998.0,,1.8,,0.461,,2.0,,2.0,,,690.0,1164.0,0.27,0.32,25.5,0,7.7,0,1542.5,,,0,,,,0,927.0,1,0.29500000000000004,1
2020,1402,WELL NEAR PWD ADJACENT TO,Lakshadweep,31.1,31.1,7.0,7.0,833.0,833.0,,,,,,,,,,,558.1,558.1,,,31.1,0,7.0,0,833.0,,,0,,,,0,558.1,1,,0
2020,1593,CHAKIKILUM IN KAVARATTI WELL NEAR J.B,Lakshadweep,32.0,32.0,7.3,7.3,957.0,957.0,,,,,,,,,,,641.2,641.2,,,32.0,0,7.3,0,957.0,,,0,,,,0,641.2,1,,0
2020,1594,OTTAVATHIL SCHOOL WELL NEAR,Lakshadweep,31.6,31.6,6.9,6.9,1430.0,1430.0,,,,,,,,,,,958.1,958.1,,,31.6,0,6.9,0,1430.0,,,0,,,,0,958.1,1,,0
2020,1595,CHEKKILLAM PALLI WELL NEAR,Lakshadweep,31.6,31.6,7.1,7.1,961.0,961.0,,,,,,,,,,,643.9,643.9,,,31.6,0,7.1,0,961.0,,,0,,,,0,643.9,1,,0
2020,1596,HOUSE WELL C/O KADAT,Lakshadweep,30.6,30.6,7.1,7.1,704.0,704.0,,,,,,,,,,,471.7,471.7,,,30.6,0,7.1,0,704.0,,,0,,,,0,471.7,1,,0
2020,1597,PALLI WELL NEAR,Lakshadweep,30.8,30.8,7.8,7.8,808.0,808.0,,,,,,,,,,,541.4,541.4,,,30.8,0,7.8,0,808.0,,,0,,,,0,541.4,1,,0
2020,1598,BADER PALLI WELL C/O,Lakshadweep,30.6,30.6,7.0,7.0,820.0,820.0,,,,,,,,,,,549.4,549.4,,,30.6,0,7.0,0,820.0,,,0,,,,0,549.4,1,,0
2020,1599,PUTHIYA PALLI WELL C/O,Lakshadweep,31.1,31.1,7.0,7.0,796.0,796.0,,,,,,,,,,,533.3,533.3,,,31.1,0,7.0,0,796.0,,,0,,,,0,533.3,1,,0
2020,1600,PURATHA PALLI WELL C/O ANDAM,Lakshadweep,31.3,31.3,6.9,6.9,901.0,901.0,,,,,,,,,,,603.7,603.7,,,31.3,0,6.9,0,901.0,,,0,,,,0,603.7,1,,0
2020,1601,PALLI WELL C/O CIRCUIT,Lakshadweep,30.0,30.0,7.0,7.0,940.0,940.0,,,,,,,,,,,629.8,629.8,,,30.0,0,7.0,0,940.0,,,0,,,,0,629.8,1,,0
2020,1602,HOUSE WELL C/O GOVT.,Lakshadweep,30.7,30.7,7.3,7.3,817.0,817.0,,,,,,,,,,,547.4,547.4,,,30.7,0,7.3,0,817.0,,,0,,,,0,547.4,1,,0
2020,1603,"POLICE PRESS, WELL C/O OLD",Lakshadweep,30.5,30.5,7.1,7.1,1900.0,1900.0,,,,,,,,,,,1273.0,1273.0,,,30.5,0,7.1,0,1900.0,,,0,,,,0,1273.0,1,,0
2020,1604,"BARRACKS, WELL C/O MPSAF",Lakshadweep,30.3,30.3,7.0,7.0,3780.0,3780.0,,,,,,,,,,,2532.6,2532.6,,,30.3,0,7.0,0,3780.0,,,0,,,,0,2532.6,1,,0
2020,1605,QUARTER WELL NEAR,Lakshadweep,30.5,30.5,7.4,7.4,1206.0,1206.0,,,,,,,,,,,808.0,808.0,,,30.5,0,7.4,0,1206.0,,,0,,,,0,808.0,1,,0
2020,1606,)OPPOSITE WELL (PUBLIC,Lakshadweep,31.1,31.1,7.4,7.4,559.0,559.0,,,,,,,,,,,374.5,374.5,,,31.1,0,7.4,0,559.0,,,0,,,,0,374.5,1,,0
2020,4548,KENDRIYA S.B.SCHOOL WELL NEAR,Lakshadweep,30.0,30.0,7.2,7.2,1256.0,1256.0,,,,,,,,,,,841.5,841.5,,,30.0,0,7.2,0,1256.0,,,0,,,,0,841.5,1,,0
2020,4549,VIDYALAYA WELL NEAR,Lakshadweep,30.4,30.4,7.3,7.3,822.0,822.0,,,,,,,,,,,550.7,550.7,,,30.4,0,7.3,0,822.0,,,0,,,,0,550.7,1,,0
2020,4550,KENDRIYA STADIUM WELL C/O,Lakshadweep,30.2,30.2,7.4,7.4,2640.0,2640.0,,,,,,,,,,,1768.8,1768.8,,,30.2,0,7.4,0,2640.0,,,0,,,,0,1768.8,1,,0
2020,4551,SCHOOL (E) WITH VIDYALAYA WELL NEAR J.B.,Lakshadweep,31.6,31.6,7.5,7.5,1390.0,1390.0,,,,,,,,,,,,,,,31.6,0,7.5,0,1390.0,,,0,,,,0,,0,,0
2020,4552,MOTOR) WELL C/O HIGH,Lakshadweep,30.9,30.9,7.7,7.7,1310.0,1310.0,,,,,,,,,,,,,,,30.9,0,7.7,0,1310.0,,,0,,,,0,,0,,0
2020,4553,SCHOOL WELL C/O J.B.,Lakshadweep,31.4,31.4,7.3,7.3,805.0,805.0,,,,,,,,,,,539.4,539.4,,,31.4,0,7.3,0,805.0,,,0,,,,0,539.4,1,,0
2020,4554,SCHOOL (N) WELL C/O I.G,Lakshadweep,31.2,31.2,7.7,7.7,1008.0,1008.0,,,,,,,,,,,675.4,675.4,,,31.2,0,7.7,0,1008.0,,,0,,,,0,675.4,1,,0
2020,4555,HOSPITAL WELL NEAR,Lakshadweep,30.7,30.7,8.0,8.0,1371.0,1371.0,,,,,,,,,,,918.6,918.6,,,30.7,0,8.0,0,1371.0,,,0,,,,0,918.6,1,,0
2020,4556,HELIPAD 2 WELL C/O SOLAR,Lakshadweep,31.0,31.0,7.7,7.7,768.0,768.0,,,,,,,,,,,514.6,514.6,,,31.0,0,7.7,0,768.0,,,0,,,,0,514.6,1,,0
2020,4558,PURAKKATTAPOO PLANT WELL C/O,Lakshadweep,28.8,28.8,7.4,7.4,893.0,1083.0,,,,,,,,,,,581.0,704.0,,,28.8,0,7.4,0,988.0,,,0,,,,0,642.5,1,,0
2020,4559,MI WELL C/O THAJ,Lakshadweep,28.8,28.8,7.6,7.6,1489.0,2350.0,,,,,,,,,,,968.0,1528.0,,,28.8,0,7.6,0,1919.5,,,0,,,,0,1248.0,1,,0
2020,4560,MANZIL WELL C/O,Lakshadweep,28.8,28.8,7.4,7.4,2150.0,4280.0,,,,,,,,,,,1398.0,2782.0,,,28.8,0,7.4,0,3215.0,,,0,,,,0,2090.0,1,,0
2020,4561,PUTHIYARA PALLI WELL C/O,Lakshadweep,28.9,28.9,7.1,7.1,1663.0,1681.0,,,,,,,,,,,1081.0,1093.0,,,28.9,0,7.1,0,1672.0,,,0,,,,0,1087.0,1,,0
2020,4562,WELL C/O JBS (C ),Lakshadweep,28.6,28.6,7.5,7.5,795.0,1328.0,,,,,,,,,,,517.0,863.0,,,28.6,0,7.5,0,1061.5,,,0,,,,0,690.0,1,,0
2020,4563,WELL C/O,Lakshadweep,28.3,28.3,7.2,7.2,940.0,1170.0,,,,,,,,,,,611.0,761.0,,,28.3,0,7.2,0,1055.0,,,0,,,,0,686.0,1,,0
2020,4564,BELAVILATHA NURSERY SCHOOL WELL C/O,Lakshadweep,28.9,28.9,7.3,7.3,790.0,1792.0,,,,,,,,,,,370.0,1165.0,,,28.9,0,7.3,0,1291.0,,,0,,,,0,767.5,1,,0
2020,4565,PALLI WELL C/O,Lakshadweep,28.9,28.9,7.1,7.1,826.0,1602.0,,,,,,,,,,,537.0,1041.0,,,28.9,0,7.1,0,1214.0,,,0,,,,0,789.0,1,,0
2020,4566,WELL NEAR S & T LAGOONS BATH,Lakshadweep,28.5,28.5,7.2,7.2,1103.0,1498.0,,,,,,,,,,,717.0,974.0,,,28.5,0,7.2,0,1300.5,,,0,,,,0,845.5,1,,0
2020,4567,WELL C/O UJRA,Lakshadweep,29.1,29.1,7.2,7.2,628.0,999.0,,,,,,,,,,,408.0,974.0,,,29.1,0,7.2,0,813.5,,,0,,,,0,691.0,1,,0
2020,4569,PALLI WELL C/O,Lakshadweep,28.6,28.6,7.2,7.2,874.0,1498.0,,,,,,,,,,,568.0,974.0,,,28.6,0,7.2,0,1186.0,,,0,,,,0,771.0,1,,0
2020,4570,FRIENDS MANDALI WELL C/O,Lakshadweep,28.9,28.9,6.9,6.9,886.0,1190.0,,,,,,,,,,,576.0,774.0,,,28.9,0,6.9,0,1038.0,,,0,,,,0,675.0,1,,0
