Year,STN_Code,Monitoring_Location,State,Temp_Min_C,Temp_Max_C,pH_Min,pH_Max,Conductivity_Min,Conductivity_Max,BOD_Min,BOD_Max,NitrateN_NitriteN_Min,NitrateN_NitriteN_Max,Fecal_Coliform_Min,Fecal_Coliform_Max,Total_Coliform_Min,Total_Coliform_Max,TDS_Min,TDS_Max,Fluoride_Min,Fluoride_Max,Arsenic_Min,Arsenic_Max,Temp_Mean,Temp_Exceeds_BIS,pH_Mean,pH_Exceeds_BIS,Conductivity_Mean,BOD_Mean,NitrateN_NitriteN_Mean,NitrateN_NitriteN_Exceeds_BIS,Fecal_Coliform_Mean,Total_Coliform_Mean,TDS_Mean,TDS_Exceeds_BIS,Fluoride_Mean,Fluoride_Exceeds_BIS,Arsenic_Mean,Arsenic_Exceeds_BIS
2021,1540,ASSAM ASSAM GROUND WATER AT,Assam,29.0,7.2,7.6,366.0,390.0,2.0,2.6,0.7,1.0,2.0,2.0,2.0,2.0,202.0,218.0,0.3,0.3,0.01,0.01,,18.1,0,186.8,1,196.0,1.65,1.5,0,2.0,102.0,109.15,0,0.155,0,,0
2021,1533,"BONAIGAON, ASSAM ASSAM GROUND WATER AT DIGBOI,",Assam,26.0,6.8,7.1,328.0,332.0,2.3,2.5,1.1,1.4,2.0,2.0,2.0,2.0,184.0,218.0,0.2,0.3,0.01,0.01,,16.4,0,167.55,1,167.15,1.8,1.7,0,2.0,93.0,109.1,0,0.155,0,,0
2021,1534,"TINSUKIA DISTT., ASSAM ASSAM GROUND WATER AT KARBI",Assam,25.0,7.2,7.2,308.0,308.0,2.3,2.3,0.8,0.8,,,,,176.0,176.0,0.3,0.3,,,,16.1,0,157.6,1,155.15,1.5499999999999998,,0,,,88.15,0,,0,,0
2021,1541,"ANGLONG DISTT., ASSAM ASSAM GROUND WATER AT NOONMATI",Assam,29.0,7.3,7.6,401.0,408.0,2.3,2.5,0.8,1.0,2.0,2.0,2.0,2.0,218.0,224.0,0.3,0.3,0.01,0.01,,18.15,0,204.3,1,205.15,1.65,1.5,0,2.0,110.0,112.15,0,0.155,0,,0
2021,1535,"GOVT ME SCHOOL WARD 6, RED GUWAHATI, ASSAM ASSAM GROUND WATER AT SIBSAGAR",Assam,26.0,6.8,7.3,284.0,288.0,2.2,2.6,0.7,0.8,2.0,2.0,2.0,2.0,160.0,166.0,0.3,0.3,0.01,0.01,,16.4,0,145.65,1,145.1,1.65,1.4,0,2.0,81.0,83.15,0,0.155,0,,0
2021,1542,"CROSS ROAD , ASSAM ASSAM GROUND WATER AT SIJUBARI",Assam,28.0,7.8,7.8,352.0,354.0,2.0,2.6,0.8,1.0,2.0,2.0,2.0,2.0,194.0,200.0,0.3,0.4,0.01,0.01,,17.9,0,179.9,1,178.0,1.7000000000000002,1.5,0,2.0,98.0,100.15,0,0.20500000000000002,0,,0
2021,4328,"GROUND WATER AT SILCHAR, 23.0 ASSAM ASSAM GROUND WATER BESIDE MSW",Assam,26.0,7.7,7.7,315.0,315.0,2.0,2.0,0.9,0.9,,,,,178.0,178.0,0.3,0.3,,,,16.85,0,161.35,1,158.5,1.45,,0,,,89.15,0,,0,,0
2021,4338,"PUKHURI KUKURACHOWA DUMPING SITE, DHEKIAJULI ASSAM GROUND WATER FORM TENGA",Assam,28.0,6.7,7.8,262.0,266.0,1.8,2.2,0.8,1.0,2.0,2.0,2.0,2.0,142.0,150.0,0.3,0.3,,,,17.35,0,134.9,1,133.9,1.5,1.5,0,2.0,72.0,75.15,0,,0,,0
2021,4335,WATER SUPPLY TENGA PUKHURI ASSAM GROUND WATER FROM,Assam,25.0,6.8,8.0,248.0,259.0,2.1,2.3,0.9,1.1,2.0,2.0,2.0,2.0,140.0,148.0,0.3,0.3,0.01,0.01,,15.9,0,128.0,1,130.55,1.5999999999999999,1.55,0,2.0,71.0,74.15,0,0.155,0,,0
2021,2254,"BARPETA ROAD(RLY STATION), AMGURI, AMGURI TOWN ASSAM GROUND WATER FROM",Assam,32.0,7.6,7.6,311.0,322.0,2.0,2.2,0.7,0.9,2.0,2.0,2.0,2.0,170.0,180.0,0.3,0.3,0.01,0.01,,19.8,0,159.3,1,162.0,1.4500000000000002,1.45,0,2.0,86.0,90.15,0,0.155,0,,0
2021,3816,ASSAM ASSAM GROUND WATER FROM,Assam,28.0,7.4,7.7,295.0,351.0,2.0,2.1,0.7,1.0,2.0,2.0,2.0,2.0,168.0,198.0,0.3,0.3,,,,17.7,0,151.35,1,176.5,1.4,1.5,0,2.0,85.0,99.15,0,,0,,0
2021,3761,"BASISTHA, GUWAHATI ASSAM GROUND WATER FROM",Assam,30.0,7.6,7.8,258.0,262.0,2.2,2.3,0.8,0.8,2.0,2.0,2.0,2.0,148.0,148.0,0.3,0.3,0.01,0.01,,18.8,0,132.9,1,132.1,1.5499999999999998,1.4,0,2.0,75.0,74.15,0,0.155,0,,0
2021,3813,"BISWANATH CHARIALI TOWN ASSAM GROUND WATER FROM BONDA,",Assam,29.0,7.6,8.0,365.0,370.0,2.3,2.3,0.8,0.8,2.0,2.0,2.0,2.0,202.0,204.0,0.3,0.3,0.01,0.01,,18.3,0,186.5,1,186.15,1.5499999999999998,1.4,0,2.0,102.0,102.15,0,0.155,0,,0
2021,4333,GUWAHATI ASSAM GROUND WATER FROM DEMOW,Assam,26.0,7.3,7.4,235.0,280.0,2.0,2.0,0.8,0.9,2.0,2.0,2.0,2.0,136.0,158.0,0.3,0.3,0.01,0.01,,16.65,0,121.2,1,141.0,1.4,1.45,0,2.0,69.0,79.15,0,0.155,0,,0
2021,2257,"DISTRICT (COLLEGE NAGAR ), WATER SUPPLY DEMOW TOWN ASSAM GROUND WATER FROM DHUBRI",Assam,37.0,7.3,7.4,308.0,356.0,2.4,2.6,0.9,1.0,2.0,2.0,2.0,2.0,176.0,196.0,0.2,0.3,0.01,0.01,,22.15,0,157.7,1,179.2,1.75,1.5,0,2.0,89.0,98.1,0,0.155,0,,0
2021,2259,ASSAM ASSAM GROUND WATER FROM DIPHU,Assam,26.0,7.0,7.0,312.0,312.0,2.2,2.2,0.9,0.9,,,,,180.0,180.0,0.3,0.3,,,,16.5,0,159.5,1,157.1,1.55,,0,,,90.15,0,,0,,0
2021,3779,"(GOVT. COLLEGE), ASSAM ASSAM GROUND WATER FROM",Assam,25.0,7.2,7.7,261.0,390.0,2.4,2.4,0.8,0.9,2.0,2.0,2.0,2.0,148.0,218.0,0.3,0.3,0.001,0.001,,16.1,0,134.35,1,196.2,1.6,1.45,0,2.0,75.0,109.15,0,0.1505,0,,0
2021,4008,"GARMUR, MAJULI ASSAM",Assam,25.0,7.0,7.2,216.0,287.0,2.0,2.2,0.8,0.9,2.0,2.0,2.0,2.0,128.0,160.0,0.3,0.3,,,,16.0,0,111.6,1,144.5,1.5,1.45,0,2.0,65.0,80.15,0,,0,,0
2021,2258,GOALPARA DIST. (GOALPARA GROUND WATER FROM GELEKY ASSAM GROUND WATER FROM,Goa,30.0,7.3,7.5,320.0,362.0,2.1,2.3,0.9,1.0,2.0,2.0,2.0,2.0,176.0,200.0,0.3,0.3,0.01,0.01,,18.65,0,163.75,1,182.05,1.5999999999999999,1.5,0,2.0,89.0,100.15,0,0.155,0,,0
2021,2263,"HIALAKANDI (NEAR ASTC BUS COLLEGE ), ASSAM ASSAM GROUND WATER FROM",Assam,25.0,7.3,7.4,264.0,268.0,2.5,2.5,1.0,1.0,2.0,2.0,2.0,2.0,150.0,152.0,0.3,0.3,0.01,0.01,,16.15,0,135.7,1,135.25,1.75,1.5,0,2.0,76.0,76.15,0,0.155,0,,0
2021,3817,"GROUND WATER FROM JAGIROAD NEAR HPC EFFLUENT 26.0 DISCHARGE POINT, ASSAM ASSAM GROUND WATER FROM",Assam,24.0,7.0,7.2,182.0,318.0,2.1,2.2,0.7,0.7,2.0,2.0,2.0,2.0,110.0,182.0,0.3,0.3,0.001,0.001,,15.5,0,94.6,1,160.05,1.4500000000000002,1.35,0,2.0,56.0,91.15,0,0.1505,0,,0
2021,2262,"KAHILIPARA, GUWAHATI ASSAM GROUND WATER FROM",Assam,24.0,7.3,7.3,256.0,298.0,2.0,2.3,0.8,0.9,2.0,2.0,2.0,2.0,148.0,168.0,0.3,0.3,0.01,0.01,,15.65,0,131.65,1,150.0,1.5499999999999998,1.45,0,2.0,75.0,84.15,0,0.155,0,,0
2021,3815,"KARIMGANJ (COLLEGE), ASSAM ASSAM GROUND WATER FROM",Assam,28.0,7.3,7.3,289.0,340.0,2.1,2.2,0.7,0.9,2.0,2.0,2.0,2.0,164.0,192.0,0.3,0.3,,,,17.65,0,148.15,1,171.05,1.4500000000000002,1.45,0,2.0,83.0,96.15,0,,0,,0
2021,2256,"KOKRAJHAR DISTRICT (HS KHANAPARA, GUWAHATI ASSAM GROUND WATER FROM",Assam,32.0,7.4,7.8,361.0,362.0,2.0,2.2,0.9,0.9,2.0,2.0,2.0,2.0,202.0,202.0,0.3,0.3,0.01,0.01,,19.7,0,184.4,1,182.0,1.55,1.45,0,2.0,102.0,101.15,0,0.155,0,,0
2021,2248,"SCHOOL ), ASSAM ASSAM GROUND WATER FROM",Assam,32.0,7.5,8.0,241.0,258.0,2.1,2.4,0.6,0.7,2.0,2.0,2.0,2.0,140.0,146.0,0.3,0.5,0.01,0.01,,19.75,0,124.5,1,130.05,1.5,1.35,0,2.0,71.0,73.15,0,0.255,0,,0
2021,4007,"LAKHIMPUR TOWN, ASSAM ASSAM GROUND WATER FROM",Assam,25.0,6.8,7.5,208.0,242.0,1.9,2.0,0.7,0.9,2.0,2.0,2.0,2.0,122.0,140.0,0.3,0.3,,,,15.9,0,107.75,1,121.95,1.35,1.45,0,2.0,62.0,70.15,0,,0,,0
2021,2243,"LAKWAH ASSAM GROUND WATER FROM LEDO,",Assam,24.0,7.0,7.2,321.0,329.0,2.2,2.4,0.9,0.9,2.0,2.0,2.0,2.0,178.0,180.0,0.3,0.3,0.01,0.01,,15.5,0,164.1,1,165.6,1.65,1.45,0,2.0,90.0,90.15,0,0.155,0,,0
2021,3818,"MARGHERITA, ASSAM ASSAM GROUND WATER FROM",Assam,26.0,7.0,7.6,190.0,223.0,2.0,2.2,0.8,0.9,2.0,2.0,2.0,2.0,118.0,126.0,0.3,0.3,,,,16.5,0,98.8,1,112.5,1.5,1.45,0,2.0,60.0,63.15,0,,0,,0
2021,3766,"MALIGAON, GUWAHATI ASSAM GROUND WATER FROM",Assam,26.0,7.5,7.5,307.0,307.0,2.0,2.0,0.7,0.7,,,,,172.0,172.0,0.3,0.3,,,,16.75,0,157.25,1,154.5,1.35,,0,,,86.15,0,,0,,0
2021,3802,MANGALDOI TOWN ASSAM GROUND WATER FROM MEHEPUR NEAR A CLUSTER OF,Assam,25.0,7.2,7.3,148.0,326.0,2.0,2.4,0.8,0.9,2.0,2.0,2.0,2.0,92.0,180.0,0.3,0.3,0.01,0.01,,16.1,0,77.65,1,164.0,1.6,1.45,0,2.0,47.0,90.15,0,0.155,0,,0
2021,3801,"MEHEPUR TRENCHING GROUND, NURSING HOME & DIAGNOSTIC CENTRE, MEHERPUR, CACHAR ASSAM GROUND WATER FROM",Assam,25.0,6.9,7.2,326.0,336.0,2.3,2.4,0.7,0.8,2.0,2.0,2.0,2.0,180.0,184.0,0.3,0.3,0.01,0.01,,15.95,0,166.6,1,169.15,1.5499999999999998,1.4,0,2.0,91.0,92.15,0,0.155,0,,0
2021,2250,"MEHERPUR, CACHAR ASSAM GROUND WATER FROM",Assam,28.0,7.6,7.7,326.0,332.0,2.0,2.2,1.0,1.0,2.0,2.0,2.0,2.0,180.0,190.0,0.3,0.3,0.01,0.01,,17.8,0,166.85,1,167.0,1.6,1.5,0,2.0,91.0,95.15,0,0.155,0,,0
2021,4340,"NAGAON (PANIGAON), ASSAM ASSAM GROUND WATER FROM",Assam,30.0,7.2,7.3,246.0,380.0,1.9,2.3,0.7,0.8,2.0,2.0,2.0,2.0,142.0,208.0,0.3,0.3,,,,18.6,0,126.65,1,190.95,1.5,1.4,0,2.0,72.0,104.15,0,,0,,0
2021,2253,"NAGAON COLLEGE, NAGAON ASSAM GROUND WATER FROM",Assam,20.0,7.4,7.9,241.0,312.0,2.4,2.5,0.8,1.0,2.0,2.0,2.0,2.0,138.0,174.0,0.3,0.6,0.01,0.01,,13.7,0,124.45,1,157.2,1.65,1.5,0,2.0,70.0,87.15,0,0.305,0,,0
2021,2244,"NALBARI, ASSAM ASSAM GROUND WATER FROM NAZIRA,",Assam,27.0,6.8,7.0,290.0,312.0,2.0,2.6,0.8,0.8,2.0,2.0,2.0,2.0,164.0,174.0,0.3,0.3,0.01,0.01,,16.9,0,148.5,1,157.0,1.7000000000000002,1.4,0,2.0,83.0,87.15,0,0.155,0,,0
2021,4001,"GROUND WATER FROM NUMALIGARH (NEAR NRL TE 28.0 LABOR COLONY), ASSAM ASSAM GROUND WATER FROM",Assam,28.0,7.0,7.2,286.0,342.0,1.9,2.3,0.6,0.8,2.0,2.0,2.0,2.0,162.0,186.0,0.3,0.3,,,,17.5,0,146.6,1,171.95,1.45,1.4,0,2.0,82.0,93.15,0,,0,,0
2021,4327,"RAILWAY STATION ROAD, PANJABARI ASSAM GROUND WATER FROM",Assam,26.0,7.2,7.2,328.0,328.0,2.2,2.2,0.8,0.8,,,,,186.0,186.0,0.3,0.3,,,,16.6,0,167.6,1,165.1,1.5,,0,,,93.15,0,,0,,0
2021,4002,ROWTA ASSAM GROUND WATER FROM,Assam,25.0,7.4,7.4,194.0,330.0,2.1,2.2,0.8,1.1,2.0,2.0,2.0,2.0,114.0,190.0,0.3,0.3,0.001,0.001,,16.2,0,100.7,1,166.05,1.5,1.55,0,2.0,58.0,95.15,0,0.1505,0,,0
2021,4303,SANTIPUR ASSAM GROUND WATER FROM,Assam,29.0,7.2,7.6,290.0,350.0,1.7,2.0,0.7,0.8,2.0,2.0,2.0,2.0,166.0,190.0,0.3,0.3,,,,18.1,0,148.8,1,175.85,1.35,1.4,0,2.0,84.0,95.15,0,,0,,0
